Open,High,Low,Close,Volume,Base Value,Date (UTC),Time (UTC)
6.96e-06,6.96e-06,6.96e-06,6.96e-06,2271.0,0.01580616,2020-10-12,01:00:00
6.89e-06,6.89e-06,6.89e-06,6.89e-06,1208.80052249,0.00832863,2020-10-12,02:00:00
6.89e-06,6.9e-06,6.85e-06,6.85e-06,1818.5384633,0.01252834,2020-10-12,03:00:00
6.85e-06,6.85e-06,6.82e-06,6.82e-06,6886.91189963,0.04700426,2020-10-12,04:00:00
6.85e-06,6.85e-06,6.85e-06,6.85e-06,73.12291438,0.00050089,2020-10-12,05:00:00
6.85e-06,6.85e-06,6.85e-06,6.85e-06,0.0,0.0,2020-10-12,06:00:00
6.85e-06,6.85e-06,6.85e-06,6.85e-06,0.0,0.0,2020-10-12,07:00:00
6.85e-06,6.85e-06,6.85e-06,6.85e-06,0.0,0.0,2020-10-12,08:00:00
6.89e-06,6.89e-06,6.89e-06,6.89e-06,1313.92298256,0.00905291,2020-10-12,09:00:00
6.89e-06,6.89e-06,6.82e-06,6.82e-06,16068.65322128,0.10998332,2020-10-12,10:00:00
6.82e-06,6.82e-06,6.82e-06,6.82e-06,0.0,0.0,2020-10-12,11:00:00
6.82e-06,6.82e-06,6.78e-06,6.78e-06,6818.09250837,0.04625193,2020-10-12,12:00:00
6.83e-06,6.87e-06,6.78e-06,6.85e-06,2434.42579547,0.01665661,2020-10-12,13:00:00
6.8e-06,6.8e-06,6.78e-06,6.78e-06,1850.74366415,0.01255088,2020-10-12,14:00:00
6.78e-06,6.78e-06,6.78e-06,6.78e-06,0.0,0.0,2020-10-12,15:00:00
6.78e-06,6.78e-06,6.78e-06,6.78e-06,0.0,0.0,2020-10-12,16:00:00
6.78e-06,6.78e-06,6.78e-06,6.78e-06,0.0,0.0,2020-10-12,17:00:00
6.82e-06,6.83e-06,6.82e-06,6.83e-06,4000.0,0.02731783,2020-10-12,18:00:00
6.89e-06,6.89e-06,6.88e-06,6.88e-06,17051.99181489,0.11735446,2020-10-12,19:00:00
6.88e-06,6.88e-06,6.88e-06,6.88e-06,2820.05143164,0.01940195,2020-10-12,20:00:00
6.88e-06,6.93e-06,6.85e-06,6.93e-06,14118.28880924,0.09721089,2020-10-12,21:00:00
6.93e-06,6.93e-06,6.93e-06,6.93e-06,0.0,0.0,2020-10-12,22:00:00
6.87e-06,6.87e-06,6.83e-06,6.83e-06,1551.6082168,0.01065555,2020-10-12,23:00:00
6.83e-06,6.83e-06,6.83e-06,6.83e-06,0.0,0.0,2020-10-13,00:00:00
6.88e-06,6.88e-06,6.86e-06,6.86e-06,5202.67193395,0.0357716,2020-10-13,01:00:00
6.83e-06,6.83e-06,6.82e-06,6.82e-06,7800.0,0.05320499,2020-10-13,02:00:00
6.82e-06,6.82e-06,6.82e-06,6.82e-06,0.0,0.0,2020-10-13,03:00:00
6.82e-06,6.82e-06,6.82e-06,6.82e-06,0.0,0.0,2020-10-13,04:00:00
6.82e-06,6.82e-06,6.82e-06,6.82e-06,500.0,0.00341,2020-10-13,05:00:00
6.82e-06,6.82e-06,6.82e-06,6.82e-06,0.0,0.0,2020-10-13,06:00:00
6.82e-06,6.82e-06,6.82e-06,6.82e-06,1624.0,0.01107568,2020-10-13,07:00:00
6.82e-06,6.82e-06,6.82e-06,6.82e-06,0.0,0.0,2020-10-13,08:00:00
6.82e-06,6.82e-06,6.82e-06,6.82e-06,0.0,0.0,2020-10-13,09:00:00
6.82e-06,6.82e-06,6.75e-06,6.75e-06,10255.40647833,0.06939067,2020-10-13,10:00:00
6.79e-06,6.79e-06,6.79e-06,6.79e-06,108.13840205,0.00073425,2020-10-13,11:00:00
6.79e-06,6.79e-06,6.79e-06,6.79e-06,0.0,0.0,2020-10-13,12:00:00
6.83e-06,6.83e-06,6.82e-06,6.82e-06,1619.2197218,0.01104771,2020-10-13,13:00:00
6.79e-06,6.79e-06,6.75e-06,6.75e-06,4422.08633276,0.02989554,2020-10-13,14:00:00
6.75e-06,6.75e-06,6.75e-06,6.75e-06,1485.11436532,0.01002452,2020-10-13,15:00:00
6.75e-06,6.75e-06,6.75e-06,6.75e-06,1871.97431247,0.01263582,2020-10-13,16:00:00
6.78e-06,6.78e-06,6.78e-06,6.78e-06,81.54636061,0.00055288,2020-10-13,17:00:00
6.78e-06,6.78e-06,6.78e-06,6.78e-06,1166.0,0.00790548,2020-10-13,18:00:00
6.75e-06,6.75e-06,6.75e-06,6.75e-06,3256.7432157,0.02198301,2020-10-13,19:00:00
6.78e-06,6.78e-06,6.75e-06,6.75e-06,3413.67954231,0.02304628,2020-10-13,20:00:00
6.76e-06,6.76e-06,6.76e-06,6.76e-06,130.34297881,0.00088111,2020-10-13,21:00:00
6.76e-06,6.76e-06,6.76e-06,6.76e-06,1163.0,0.00786188,2020-10-13,22:00:00
6.76e-06,6.76e-06,6.76e-06,6.76e-06,1162.0,0.00785512,2020-10-13,23:00:00
6.77e-06,6.77e-06,6.77e-06,6.77e-06,267.98706069,0.00181426,2020-10-14,00:00:00
6.77e-06,6.77e-06,6.77e-06,6.77e-06,890.0,0.0060253,2020-10-14,01:00:00
6.77e-06,6.77e-06,6.77e-06,6.77e-06,0.0,0.0,2020-10-14,02:00:00
6.77e-06,6.77e-06,6.77e-06,6.77e-06,0.0,0.0,2020-10-14,03:00:00
6.78e-06,6.78e-06,6.77e-06,6.77e-06,2232.48,0.01512354,2020-10-14,04:00:00
6.77e-06,6.77e-06,6.77e-06,6.77e-06,667.2556407,0.00451731,2020-10-14,05:00:00
6.77e-06,6.77e-06,6.77e-06,6.77e-06,0.0,0.0,2020-10-14,06:00:00
6.77e-06,6.77e-06,6.77e-06,6.77e-06,0.0,0.0,2020-10-14,07:00:00
6.77e-06,6.77e-06,6.77e-06,6.77e-06,0.0,0.0,2020-10-14,08:00:00
6.77e-06,6.77e-06,6.75e-06,6.75e-06,18809.25381861,0.12720814,2020-10-14,09:00:00
6.74e-06,6.75e-06,6.74e-06,6.75e-06,4339.0324883,0.02927549,2020-10-14,10:00:00
6.75e-06,6.75e-06,6.72e-06,6.72e-06,2748.85244326,0.01850276,2020-10-14,11:00:00
6.71e-06,6.71e-06,6.71e-06,6.71e-06,1308.0,0.00877668,2020-10-14,12:00:00
6.72e-06,6.75e-06,6.71e-06,6.71e-06,1364.12506539,0.00918144,2020-10-14,13:00:00
6.71e-06,6.71e-06,6.71e-06,6.71e-06,503.58441033,0.00337905,2020-10-14,14:00:00
6.71e-06,6.71e-06,6.71e-06,6.71e-06,0.0,0.0,2020-10-14,15:00:00
6.71e-06,6.71e-06,6.68e-06,6.69e-06,11602.4977,0.07763306,2020-10-14,16:00:00
6.69e-06,6.69e-06,6.63e-06,6.63e-06,3356.53400862,0.02242468,2020-10-14,17:00:00
6.67e-06,6.67e-06,6.67e-06,6.67e-06,1568.34461572,0.01046085,2020-10-14,18:00:00
6.64e-06,6.64e-06,6.64e-06,6.64e-06,1321.0,0.00877144,2020-10-14,19:00:00
6.62e-06,6.62e-06,6.62e-06,6.62e-06,2800.0,0.01853599,2020-10-14,20:00:00
6.62e-06,6.62e-06,6.61e-06,6.61e-06,15200.0,0.10049851,2020-10-14,21:00:00
6.61e-06,6.62e-06,6.6e-06,6.62e-06,3321.6096433,0.02193872,2020-10-14,22:00:00
6.61e-06,6.61e-06,6.61e-06,6.61e-06,2648.0,0.01750328,2020-10-14,23:00:00
6.65e-06,6.65e-06,6.65e-06,6.65e-06,141.38418079,0.0009402,2020-10-15,00:00:00
6.65e-06,6.75e-06,6.65e-06,6.75e-06,35364.40129822,0.23758077,2020-10-15,01:00:00
6.74e-06,6.74e-06,6.74e-06,6.74e-06,1301.0,0.00876874,2020-10-15,02:00:00
6.68e-06,6.68e-06,6.68e-06,6.68e-06,9000.0,0.06012,2020-10-15,03:00:00
6.68e-06,6.68e-06,6.68e-06,6.68e-06,0.0,0.0,2020-10-15,04:00:00
6.74e-06,6.74e-06,6.74e-06,6.74e-06,1767.90024311,0.01191564,2020-10-15,05:00:00
6.74e-06,6.74e-06,6.74e-06,6.74e-06,79.34138369,0.00053476,2020-10-15,06:00:00
6.77e-06,6.77e-06,6.71e-06,6.71e-06,12827.09615414,0.08654106,2020-10-15,07:00:00
6.68e-06,6.68e-06,6.6e-06,6.61e-06,10968.4523582,0.07253104,2020-10-15,08:00:00
6.61e-06,6.61e-06,6.48e-06,6.48e-06,25504.46357131,0.16637997,2020-10-15,09:00:00
6.51e-06,6.55e-06,6.51e-06,6.55e-06,17272.07173675,0.11312444,2020-10-15,10:00:00
6.5e-06,6.56e-06,6.5e-06,6.55e-06,25261.98535461,0.16427509,2020-10-15,11:00:00
6.55e-06,6.55e-06,6.54e-06,6.54e-06,2690.0,0.0176061,2020-10-15,12:00:00
6.49e-06,6.49e-06,6.49e-06,6.49e-06,277.89896868,0.00180355,2020-10-15,13:00:00
6.49e-06,6.49e-06,6.49e-06,6.49e-06,4.06863132,2.64e-05,2020-10-15,14:00:00
6.49e-06,6.49e-06,6.49e-06,6.49e-06,0.0,0.0,2020-10-15,15:00:00
6.55e-06,6.55e-06,6.55e-06,6.55e-06,3018.18568662,0.01976908,2020-10-15,16:00:00
6.5e-06,6.56e-06,6.48e-06,6.56e-06,20867.12103054,0.13654941,2020-10-15,17:00:00
6.56e-06,6.56e-06,6.56e-06,6.56e-06,277.69513277,0.00182167,2020-10-15,18:00:00
6.56e-06,6.56e-06,6.45e-06,6.45e-06,10157.3721,0.06591923,2020-10-15,19:00:00
6.5e-06,6.5e-06,6.45e-06,6.45e-06,1622.36361554,0.01053901,2020-10-15,20:00:00
6.45e-06,6.45e-06,6.45e-06,6.45e-06,0.0,0.0,2020-10-15,21:00:00
6.45e-06,6.45e-06,6.45e-06,6.45e-06,0.0,0.0,2020-10-15,22:00:00
6.46e-06,6.46e-06,6.46e-06,6.46e-06,4063.67193395,0.02625132,2020-10-15,23:00:00
6.46e-06,6.46e-06,6.46e-06,6.46e-06,0.0,0.0,2020-10-16,00:00:00
6.5e-06,6.5e-06,6.5e-06,6.5e-06,3437.04832714,0.02234081,2020-10-16,01:00:00
