Open,High,Low,Close,Volume,Base Value,Date (UTC),Time (UTC)
373.565,373.706,371.879,372.8,149.50083055,55701.39630308,2020-10-11,21:00:00
373.321,373.498,371.094,373.498,113.11215949,42105.81452945,2020-10-11,22:00:00
373.402,375.012,373.092,374.781,43.93933872,16429.90953255,2020-10-11,23:00:00
374.309,374.309,373.018,373.667,50.28428677,18790.37344619,2020-10-12,00:00:00
373.924,375.004,373.333,374.579,40.6995577,15211.35861145,2020-10-12,01:00:00
374.378,374.771,373.981,374.526,45.21319465,16918.72485837,2020-10-12,02:00:00
374.643,375.171,374.185,374.375,130.66007517,48923.88633248,2020-10-12,03:00:00
373.884,374.092,373.35,374.092,127.18201495,47549.42540158,2020-10-12,04:00:00
373.37,375.0,373.37,374.299,66.76132515,24972.1581255,2020-10-12,05:00:00
374.583,374.826,372.0,372.14,201.14343539,75054.0347188,2020-10-12,06:00:00
371.861,374.702,370.69,374.172,208.80909222,77796.92603482,2020-10-12,07:00:00
374.222,375.197,373.684,373.684,123.6364478,46251.21749682,2020-10-12,08:00:00
373.69,374.337,371.698,372.617,64.24707518,23967.50936901,2020-10-12,09:00:00
372.922,373.05,364.279,367.512,417.59568924,153829.9674869,2020-10-12,10:00:00
367.511,367.614,365.84,367.035,196.03208012,71825.3313531,2020-10-12,11:00:00
366.284,369.058,366.284,368.98,137.61787645,50570.54043492,2020-10-12,12:00:00
368.835,385.418,368.408,382.94,859.63058957,324474.10908597,2020-10-12,13:00:00
383.592,384.646,382.223,382.801,470.85052267,180580.30987295,2020-10-12,14:00:00
383.48,387.0,383.319,385.539,535.64971354,206392.45533076,2020-10-12,15:00:00
386.404,388.091,385.005,387.131,688.75494756,266546.76652834,2020-10-12,16:00:00
387.132,388.285,385.65,387.623,417.30421719,161245.01260377,2020-10-12,17:00:00
387.896,389.054,387.549,388.539,330.62712537,128420.4736586,2020-10-12,18:00:00
388.254,389.456,387.43,388.067,304.54091878,118322.66077447,2020-10-12,19:00:00
388.218,388.534,387.295,387.699,186.31157516,72278.88032971,2020-10-12,20:00:00
387.571,393.019,387.571,392.357,337.38640564,131849.89198824,2020-10-12,21:00:00
392.432,395.0,391.639,392.656,265.07916214,104253.92919573,2020-10-12,22:00:00
393.0,393.0,384.764,386.648,431.28286659,167182.20034004,2020-10-12,23:00:00
386.841,387.691,383.77,386.186,395.78579209,152888.49607807,2020-10-13,00:00:00
386.248,386.248,383.29,385.579,300.72033076,115617.9291495,2020-10-13,01:00:00
385.744,385.744,382.601,384.072,370.0928496,142187.13308485,2020-10-13,02:00:00
383.793,384.967,381.657,382.905,513.09274235,196864.7085428,2020-10-13,03:00:00
382.903,384.891,382.783,384.181,365.37118076,140301.97910977,2020-10-13,04:00:00
384.153,385.999,384.147,385.04,186.81532959,71957.04474243,2020-10-13,05:00:00
384.564,384.633,383.001,383.591,99.55440787,38240.54445839,2020-10-13,06:00:00
383.623,383.623,381.004,382.759,297.92000803,113818.48079353,2020-10-13,07:00:00
382.757,384.697,382.757,384.697,143.44646886,55015.65888384,2020-10-13,08:00:00
384.596,384.645,382.911,382.911,114.99493948,44193.86567281,2020-10-13,09:00:00
383.151,387.146,378.93,385.0,539.4988717,206624.46525797,2020-10-13,10:00:00
384.812,385.902,384.052,384.175,212.53249242,81819.63628525,2020-10-13,11:00:00
384.363,385.433,382.668,382.95,246.03149626,94490.16919794,2020-10-13,12:00:00
382.908,382.908,375.914,378.079,516.36250643,195905.29260269,2020-10-13,13:00:00
377.929,379.308,374.556,379.188,340.10927762,128031.09395004,2020-10-13,14:00:00
379.592,381.057,379.032,379.279,173.6374706,65956.7192144,2020-10-13,15:00:00
378.815,380.404,377.477,380.162,102.01069038,38671.76698504,2020-10-13,16:00:00
380.176,380.176,376.171,376.171,84.04753835,31812.5435474,2020-10-13,17:00:00
376.398,379.358,376.095,377.663,106.42928559,40247.7114778,2020-10-13,18:00:00
377.863,380.14,377.373,378.411,114.47967314,43423.89772275,2020-10-13,19:00:00
378.502,380.157,378.326,380.117,87.28000705,33099.05940601,2020-10-13,20:00:00
380.11,383.24,380.017,382.798,166.05672107,63341.44582661,2020-10-13,21:00:00
382.946,382.958,381.334,381.42,64.7478565,24723.74683522,2020-10-13,22:00:00
381.38,382.538,381.128,381.482,60.75523824,23199.68564128,2020-10-13,23:00:00
381.525,385.21,380.394,384.872,105.27606831,40366.98424727,2020-10-14,00:00:00
385.04,385.26,383.195,383.924,36.39379789,13990.99840454,2020-10-14,01:00:00
384.08,384.329,382.571,382.671,47.87011818,18337.30632457,2020-10-14,02:00:00
382.935,383.178,381.593,381.749,59.04256527,22587.26206106,2020-10-14,03:00:00
381.56,382.822,380.418,381.957,156.79938421,59775.97851202,2020-10-14,04:00:00
381.742,382.779,381.188,382.641,93.51964473,35720.37603513,2020-10-14,05:00:00
382.685,383.344,381.361,383.062,111.75178981,42668.79421942,2020-10-14,06:00:00
383.19,383.19,381.364,382.439,17.1026117,6534.33321005,2020-10-14,07:00:00
382.777,383.407,382.045,383.145,42.84158946,16403.18526356,2020-10-14,08:00:00
383.07,383.07,381.358,381.479,24.31800932,9296.94971454,2020-10-14,09:00:00
381.782,381.797,378.123,379.524,248.89144191,94530.99584101,2020-10-14,10:00:00
379.657,381.2,379.397,379.504,48.8100733,18577.65016869,2020-10-14,11:00:00
378.571,381.955,378.567,381.955,54.11253964,20580.51359228,2020-10-14,12:00:00
381.559,387.427,381.463,386.753,233.68252646,89962.88725402,2020-10-14,13:00:00
386.762,387.384,379.278,380.982,442.00776638,168889.43256537,2020-10-14,14:00:00
380.656,381.13,375.295,375.74,299.570856,112979.80480086,2020-10-14,15:00:00
375.517,377.457,373.656,376.229,260.10702078,97616.47963532,2020-10-14,16:00:00
375.63,375.825,373.978,375.106,134.21488623,50325.53036165,2020-10-14,17:00:00
374.836,376.3,373.426,376.28,98.71859775,37033.67289868,2020-10-14,18:00:00
376.135,377.038,375.543,375.543,94.38919644,35515.30167337,2020-10-14,19:00:00
375.126,376.811,375.088,376.704,65.33204015,24552.93452336,2020-10-14,20:00:00
376.799,379.132,375.834,375.834,172.92718562,65314.48609766,2020-10-14,21:00:00
376.043,377.685,376.043,377.685,103.08339264,38859.39722767,2020-10-14,22:00:00
377.836,379.938,377.54,379.175,66.76988881,25289.57602066,2020-10-14,23:00:00
378.718,379.144,377.807,378.2,58.22937189,22035.93013884,2020-10-15,00:00:00
378.19,379.202,376.883,377.445,145.48167878,54925.76468791,2020-10-15,01:00:00
377.297,377.841,375.791,375.791,108.01654021,40748.62720772,2020-10-15,02:00:00
375.915,377.273,375.915,376.977,79.44289454,29924.24285072,2020-10-15,03:00:00
376.7,377.823,376.187,377.823,51.0629506,19260.42092824,2020-10-15,04:00:00
378.0,379.79,376.96,379.405,36.2594178,13695.87297199,2020-10-15,05:00:00
378.66,381.129,377.622,379.066,239.42056572,91152.46389961,2020-10-15,06:00:00
379.11,379.72,378.232,379.12,47.75360033,18100.45846437,2020-10-15,07:00:00
379.279,379.46,375.079,375.319,181.04340402,68361.94972679,2020-10-15,08:00:00
375.237,375.3,370.557,372.254,575.75762637,214554.72934038,2020-10-15,09:00:00
372.328,373.726,372.057,373.621,75.96534865,28316.84183072,2020-10-15,10:00:00
373.532,374.073,372.087,372.087,93.85868888,35015.28262907,2020-10-15,11:00:00
371.439,377.41,370.24,375.518,270.78987781,101292.82613737,2020-10-15,12:00:00
375.65,377.491,374.153,377.42,126.26120266,47405.07826041,2020-10-15,13:00:00
377.256,377.499,374.904,375.552,184.52963702,69375.93226396,2020-10-15,14:00:00
376.144,377.357,375.266,376.933,312.88312932,117700.30377366,2020-10-15,15:00:00
376.752,378.589,374.8,375.266,245.52953961,92474.73319401,2020-10-15,16:00:00
375.374,379.171,375.373,378.502,229.66949584,86820.56201544,2020-10-15,17:00:00
378.728,378.728,376.83,376.88,45.66132674,17264.45511201,2020-10-15,18:00:00
376.83,378.971,376.543,378.541,239.10195719,90324.72289481,2020-10-15,19:00:00
378.86,381.744,378.85,380.41,276.99795453,105289.61756878,2020-10-15,20:00:00
380.299,380.299,377.499,378.54,208.76210659,78996.04901494,2020-10-15,21:00:00
378.353,378.92,376.991,377.51,134.21395927,50744.05836792,2020-10-15,22:00:00
377.398,378.0,376.779,377.299,134.22282697,50698.02114196,2020-10-15,23:00:00
377.766,378.292,376.102,378.292,80.13776279,30225.50877111,2020-10-16,00:00:00
378.486,379.958,378.486,379.723,52.90455197,20078.38565752,2020-10-16,01:00:00
379.896,379.896,378.636,378.636,46.13415145,17487.23032241,2020-10-16,02:00:00
378.859,379.207,377.28,378.095,20.57106301,7776.56412986,2020-10-16,03:00:00
378.211,378.211,365.143,369.17,1230.96446504,455290.24066016,2020-10-16,04:00:00
368.866,372.057,368.3,371.14,267.04869008,98962.56021435,2020-10-16,05:00:00
370.02,371.079,369.369,369.608,62.95097133,23301.55197312,2020-10-16,06:00:00
370.396,370.509,369.293,369.67,64.423454,23841.44910118,2020-10-16,07:00:00
369.342,371.02,368.066,368.776,215.62358402,79625.2130353,2020-10-16,08:00:00
368.617,368.926,361.531,363.216,639.34951706,233247.36327487,2020-10-16,09:00:00
363.454,366.564,363.346,365.434,68.47980599,25016.47254444,2020-10-16,10:00:00
364.622,371.257,364.622,370.113,310.34385218,113996.06458312,2020-10-16,11:00:00
370.322,370.322,368.431,369.351,233.81247002,86376.91845768,2020-10-16,12:00:00
369.095,369.644,368.373,368.875,43.25051358,15966.3349222,2020-10-16,13:00:00
369.192,370.004,367.065,367.141,112.25576026,41329.34576503,2020-10-16,14:00:00
367.305,367.709,365.859,367.18,147.20139327,53998.76313951,2020-10-16,15:00:00
367.097,368.275,366.12,367.598,195.3756809,71752.78074175,2020-10-16,16:00:00
368.007,368.256,366.384,366.989,100.3109639,36855.52699721,2020-10-16,17:00:00
367.149,369.441,367.149,368.975,136.65839463,50397.86283101,2020-10-16,18:00:00
368.966,368.998,365.74,365.74,81.24494277,29853.48845367,2020-10-16,19:00:00
365.65,366.804,364.56,366.528,132.6533572,48541.98105722,2020-10-16,20:00:00
366.681,366.875,364.654,366.537,129.70032081,47397.82586248,2020-10-16,21:00:00
365.847,367.54,365.847,366.374,51.09830496,18748.44675464,2020-10-16,22:00:00
366.704,367.069,365.398,365.683,133.45317593,48873.35199895,2020-10-16,23:00:00
365.889,366.016,363.647,364.672,221.76898726,80905.8193746,2020-10-17,00:00:00
364.563,367.564,364.563,367.543,8.46490509,3101.06754954,2020-10-17,01:00:00
367.62,368.31,367.321,368.291,24.67377971,9074.16672105,2020-10-17,02:00:00
368.025,368.399,367.859,368.399,0.73792337,271.68577914,2020-10-17,03:00:00
368.401,368.59,367.755,367.933,5.20324765,1916.12552989,2020-10-17,04:00:00
368.06,368.276,367.45,368.2,38.47615702,14151.47543706,2020-10-17,05:00:00
369.065,369.19,367.346,367.346,6.70696856,2474.98392784,2020-10-17,06:00:00
368.002,368.552,367.367,368.136,5.55005576,2043.59101027,2020-10-17,07:00:00
368.367,368.46,366.88,367.005,26.66742299,9814.44249031,2020-10-17,08:00:00
366.793,367.481,366.672,367.463,16.20698286,5951.22275305,2020-10-17,09:00:00
367.954,368.01,367.65,367.944,25.28972444,9302.66197572,2020-10-17,10:00:00
368.209,368.532,367.83,368.0,28.15797758,10364.087905,2020-10-17,11:00:00
367.982,368.039,366.95,367.989,30.85194001,11339.30999272,2020-10-17,12:00:00
368.047,368.047,365.828,366.126,46.14566885,16922.00679917,2020-10-17,13:00:00
366.644,368.644,364.75,368.091,146.46383211,53650.82452735,2020-10-17,14:00:00
368.666,370.328,367.605,367.75,109.1473615,40314.68370211,2020-10-17,15:00:00
368.0,368.0,366.088,366.751,17.62247343,6459.8795709,2020-10-17,16:00:00
366.546,367.073,366.441,367.073,52.67937259,19324.01734308,2020-10-17,17:00:00
366.901,367.224,366.733,367.107,16.79328562,6160.84873189,2020-10-17,18:00:00
367.086,367.478,366.534,366.857,55.44292928,20350.31361199,2020-10-17,19:00:00
366.85,367.345,365.95,367.098,84.04548051,30815.82047409,2020-10-17,20:00:00
367.507,368.125,367.507,367.843,30.74339459,11311.59859941,2020-10-17,21:00:00
367.677,368.112,367.425,368.055,28.96875017,10649.18222603,2020-10-17,22:00:00
368.23,368.955,367.948,368.548,57.54722998,21207.37053929,2020-10-17,23:00:00
368.221,371.231,367.937,369.635,270.4092681,100055.41969671,2020-10-18,00:00:00
369.269,370.186,369.15,369.884,34.13016772,12626.06458902,2020-10-18,01:00:00
369.505,369.689,368.96,368.96,8.15927387,3014.89771079,2020-10-18,02:00:00
369.261,369.359,368.67,368.764,8.93650898,3297.109968,2020-10-18,03:00:00
368.76,369.291,368.516,368.564,27.4481906,10125.77850642,2020-10-18,04:00:00
369.12,369.339,369.12,369.27,9.53431775,3520.07686788,2020-10-18,05:00:00
369.091,374.197,369.091,372.75,229.00478839,85263.43505273,2020-10-18,06:00:00
373.841,374.232,372.965,374.0,99.87017326,37310.16771568,2020-10-18,07:00:00
374.452,375.494,372.639,373.49,142.6218838,53409.67568533,2020-10-18,08:00:00
373.489,374.076,371.89,371.89,19.68430995,7337.21166265,2020-10-18,09:00:00
372.053,372.822,372.053,372.821,14.17901194,5283.72768239,2020-10-18,10:00:00
372.832,373.253,372.73,372.786,45.69691362,17045.13877112,2020-10-18,11:00:00
373.258,373.692,373.11,373.692,49.059269,18330.67541933,2020-10-18,12:00:00
373.563,374.325,373.491,374.307,23.88474892,8925.34871124,2020-10-18,13:00:00
374.111,377.513,374.11,374.995,235.57880889,88537.05741488,2020-10-18,14:00:00
375.346,375.9,375.0,375.8,147.3889719,55323.51243311,2020-10-18,15:00:00
376.0,376.144,375.103,376.063,57.62637818,21644.77502856,2020-10-18,16:00:00
375.851,376.29,375.28,376.29,84.28042832,31671.83440662,2020-10-18,17:00:00
376.395,376.979,376.186,376.186,75.43854973,28407.40031583,2020-10-18,18:00:00
375.952,376.027,375.503,375.891,30.1414002,11325.77773255,2020-10-18,19:00:00
375.694,375.972,374.848,375.972,327.33382355,122821.61778325,2020-10-18,20:00:00
375.892,376.487,375.661,376.248,49.33326189,18546.49660432,2020-10-18,21:00:00
376.278,377.253,375.87,377.001,96.93329151,36528.19788596,2020-10-18,22:00:00
