Open,High,Low,Close,Volume,Time,Base Value
0.03438501,0.03456997,0.03438501,0.03438683,79547.40264075,2020-10-14T22:00:00,2743.51094622
0.03457198,0.034912,0.03454719,0.03479203,315267.70880326,2020-10-14T23:00:00,10966.13228657
0.03475901,0.03475901,0.034248,0.034248,257273.68769218,2020-10-15T00:00:00,8888.06627483
0.03442485,0.03442485,0.03414677,0.03419022,143883.46035515,2020-10-15T01:00:00,4929.9054155
0.03419222,0.03480684,0.03419222,0.03479461,245584.82385816,2020-10-15T02:00:00,8457.97056203
0.03482986,0.03483,0.03458218,0.03458218,181878.96280087,2020-10-15T03:00:00,6329.31692401
0.0346226,0.03482,0.03442927,0.03442927,416055.29492609,2020-10-15T04:00:00,14416.92309487
0.03450532,0.03464636,0.03436002,0.03456324,212409.37832222,2020-10-15T05:00:00,7322.25463838
0.034581,0.034581,0.03446302,0.03446302,18625.02020716,2020-10-15T06:00:00,643.05424389
0.034416,0.034416,0.034215,0.03424756,116267.43873943,2020-10-15T07:00:00,3986.02556786
0.03424756,0.03424756,0.03424756,0.03424756,0.0,2020-10-15T08:00:00,0.0
0.03415685,0.03415685,0.03353402,0.03353402,314316.95727874,2020-10-15T09:00:00,10630.27678387
0.03345615,0.03354795,0.03345615,0.03354795,4181.4739837,2020-10-15T10:00:00,139.91198824
0.03345776,0.03345776,0.03345776,0.03345776,300.0,2020-10-15T11:00:00,10.037328
0.033359,0.033799,0.033359,0.033799,155086.01319416,2020-10-15T12:00:00,5213.98431329
0.03372245,0.03372245,0.033686,0.033686,10750.0,2020-10-15T13:00:00,362.1518375
0.03372351,0.03381747,0.033628,0.033628,155217.01528152,2020-10-15T14:00:00,5240.34010776
0.03355122,0.03378463,0.03355122,0.03378463,6469.50126222,2020-10-15T15:00:00,217.52648013
0.03367165,0.0337507,0.03363423,0.03363423,53546.2609975,2020-10-15T16:00:00,1803.73839522
0.03363423,0.03373358,0.03363423,0.03364841,210439.85188896,2020-10-15T17:00:00,7090.16417524
0.03377903,0.03377903,0.033729,0.033729,26684.54078777,2020-10-15T18:00:00,901.2253883
0.033729,0.033729,0.033683,0.03372899,20407.13692482,2020-10-15T19:00:00,687.85231725
0.03366271,0.03366271,0.03334401,0.03334401,71154.48261373,2020-10-15T20:00:00,2384.2879055
0.033362,0.03348994,0.033362,0.03348994,10300.0,2020-10-15T21:00:00,343.666982
0.03341599,0.03341599,0.03341599,0.03341599,1548.74632964,2020-10-15T22:00:00,51.75289186
0.03354971,0.03360649,0.033491,0.03360649,51862.55850343,2020-10-15T23:00:00,1740.00888371
0.03363822,0.033737,0.0335633,0.033737,102178.1678003,2020-10-16T00:00:00,3436.20041166
0.03376867,0.03386299,0.03376867,0.03386299,43029.96879624,2020-10-16T01:00:00,1455.89441639
0.03387239,0.03387239,0.033678,0.033678,85707.55671047,2020-10-16T02:00:00,2898.3815999
0.03360341,0.03360341,0.03281206,0.03281206,406674.07465575,2020-10-16T03:00:00,13457.95325559
0.03277484,0.03277484,0.030972,0.03138606,1029614.2777139,2020-10-16T04:00:00,32735.48761103
0.031658,0.03193908,0.031658,0.031835,342409.54090027,2020-10-16T05:00:00,10888.77007829
0.03181983,0.032027,0.031807,0.031887,73891.21438384,2020-10-16T06:00:00,2356.38104556
0.03212339,0.03233101,0.03182213,0.03182213,234566.512422,2020-10-16T07:00:00,7521.81480556
0.03180301,0.03195199,0.03180301,0.03195199,20241.11907964,2020-10-16T08:00:00,645.77396848
0.03191477,0.03191477,0.031382,0.031382,219524.31405596,2020-10-16T09:00:00,6923.22272485
0.03149367,0.03177489,0.03149367,0.03177489,66079.80300039,2020-10-16T10:00:00,2081.51559894
0.0318446,0.032,0.0318446,0.032,20982.55394332,2020-10-16T11:00:00,670.10279532
0.03203899,0.03203899,0.03203899,0.03203899,1570.0,2020-10-16T12:00:00,50.3012143
0.03203899,0.03203899,0.03198609,0.03198609,8150.21268262,2020-10-16T13:00:00,260.8780686
0.03195068,0.032173,0.03195068,0.032173,657629.11114839,2020-10-16T14:00:00,21143.34167502
0.03186944,0.03186944,0.03186944,0.03186944,5310.23324346,2020-10-16T15:00:00,169.23415973
0.03199483,0.03203046,0.0318947,0.03203046,1764.4359726,2020-10-16T16:00:00,56.43898148
0.03188291,0.03203899,0.03180132,0.03180132,38709.64540681,2020-10-16T17:00:00,1238.20464696
0.03182414,0.03182414,0.031816,0.031816,5993.30586095,2020-10-16T18:00:00,190.68944986
0.031773,0.031773,0.0310392,0.03108299,60128.37944274,2020-10-16T19:00:00,1891.4314568
0.030984,0.030984,0.030984,0.030984,3400.12689189,2020-10-16T20:00:00,105.34953161
0.03105189,0.03105189,0.03105189,0.03105189,7419.82284466,2020-10-16T21:00:00,230.39952279
0.03125999,0.03126,0.0312082,0.0312082,53056.302,2020-10-16T22:00:00,1658.07345995
0.031447,0.03148,0.03133,0.03142142,169973.68399474,2020-10-16T23:00:00,5341.35627817
0.03139354,0.03139354,0.031104,0.03118867,97652.16351198,2020-10-17T00:00:00,3048.95740651
0.03123499,0.031299,0.03123499,0.031299,15506.09759888,2020-10-17T01:00:00,484.67845743
0.03155694,0.031557,0.03155694,0.031557,21000.0,2020-10-17T02:00:00,662.69634
0.03149134,0.03149134,0.03139366,0.0313986,116130.0342087,2020-10-17T03:00:00,3652.08400475
0.03144737,0.03144737,0.03121102,0.03121102,21690.0,2020-10-17T04:00:00,678.82515487
0.03138665,0.03138665,0.03138665,0.03138665,3120.0,2020-10-17T05:00:00,97.926348
0.03148722,0.03148722,0.031363,0.031363,12164.141,2020-10-17T06:00:00,381.77278377
0.03149455,0.03149455,0.03149455,0.03149455,17392.999,2020-10-17T07:00:00,547.78467665
0.03144774,0.03154627,0.03136801,0.03150887,189418.06760002,2020-10-17T08:00:00,5960.23713
0.03148823,0.03148823,0.03109675,0.031363,48047.67713946,2020-10-17T09:00:00,1501.23266198
0.031363,0.031363,0.031363,0.031363,0.0,2020-10-17T10:00:00,0.0
0.03144527,0.03144527,0.03136,0.03136,240165.15841785,2020-10-17T11:00:00,7536.18673835
0.03148709,0.03148709,0.03148709,0.03148709,320.0,2020-10-17T12:00:00,10.0758688
0.03147401,0.03147401,0.03135701,0.03135702,79222.89497165,2020-10-17T13:00:00,2487.92562458
0.03129401,0.03129402,0.03116101,0.031223,79716.32438721,2020-10-17T14:00:00,2491.65889343
0.031318,0.03135037,0.031318,0.03135037,23484.26225207,2020-10-17T15:00:00,735.91152474
0.03133577,0.03133577,0.031011,0.03112747,97752.44069738,2020-10-17T16:00:00,3036.01779376
0.031144,0.031144,0.031144,0.031144,3400.0,2020-10-17T17:00:00,105.8896
0.03108049,0.03108049,0.03108049,0.03108049,660.0,2020-10-17T18:00:00,20.5131234
0.03134122,0.03135196,0.03134122,0.03135196,31610.67303447,2020-10-17T19:00:00,990.7600179
0.03138365,0.03138365,0.03129576,0.03129576,31850.0,2020-10-17T20:00:00,997.648856
0.03131179,0.03149794,0.03131179,0.03149794,41455.4901705,2020-10-17T21:00:00,1300.39411148
0.03149794,0.03149794,0.03149794,0.03149794,0.0,2020-10-17T22:00:00,0.0
0.031562,0.031562,0.031562,0.031562,10000.0,2020-10-17T23:00:00,315.62
0.031562,0.031562,0.031562,0.031562,0.0,2020-10-18T00:00:00,0.0
0.03148484,0.03148484,0.03148484,0.03148484,79212.9087159,2020-10-18T01:00:00,2494.00575681
0.03136902,0.03136902,0.03120802,0.03120802,87955.81927644,2020-10-18T02:00:00,2750.20561891
0.03144864,0.031537,0.03142333,0.03142333,71330.89441667,2020-10-18T03:00:00,2245.34605465
0.03138635,0.03138635,0.03138635,0.03138635,17.62042824,2020-10-18T04:00:00,0.55304092
0.03125401,0.03125401,0.03125401,0.03125401,10090.0,2020-10-18T05:00:00,315.3529609
0.031362,0.03136202,0.03119201,0.03119201,144487.21011955,2020-10-18T06:00:00,4519.05760369
0.031382,0.03143416,0.031334,0.03143416,11729.43290781,2020-10-18T07:00:00,367.71323818
0.03151751,0.03151751,0.03131901,0.03131901,76987.86741005,2020-10-18T08:00:00,2416.72188725
0.03128401,0.03128401,0.03109901,0.03109901,126890.39785592,2020-10-18T09:00:00,3960.01313605
0.03128998,0.03128998,0.03128998,0.03128998,3200.0,2020-10-18T10:00:00,100.127936
0.03128998,0.03128998,0.03128998,0.03128998,0.0,2020-10-18T11:00:00,0.0
0.03128,0.03128,0.03127102,0.03127102,1688.22003177,2020-10-18T12:00:00,52.80712091
0.03120059,0.03120059,0.03119102,0.03119102,13570.0,2020-10-18T13:00:00,423.29106875
0.03132465,0.03132465,0.03131,0.03131,1339.91953697,2020-10-18T14:00:00,41.95756869
0.03134725,0.03134725,0.03134725,0.03134725,4616.37237213,2020-10-18T15:00:00,144.71057884
0.03134725,0.03134725,0.03134725,0.03134725,0.0,2020-10-18T16:00:00,0.0
0.03149892,0.03149892,0.03147199,0.03148819,3742.64202879,2020-10-18T17:00:00,117.79885224
0.03146675,0.03146675,0.03146675,0.03146675,3200.0,2020-10-18T18:00:00,100.6936
0.031381,0.032,0.03136701,0.0315151,110145.79721715,2020-10-18T19:00:00,3479.09611124
0.03147342,0.03147342,0.03147342,0.03147342,11247.56090849,2020-10-18T20:00:00,353.99920843
0.03159813,0.03159813,0.03159813,0.03159813,7801.97349203,2020-10-18T21:00:00,246.52777265
0.03159813,0.03159813,0.03159813,0.03159813,0.0,2020-10-18T22:00:00,0.0
0.03146168,0.03162122,0.03146168,0.03162122,33277.68536684,2020-10-18T23:00:00,1050.7969535
0.03156,0.03156,0.03156,0.03156,10000.0,2020-10-19T00:00:00,315.6
0.03137284,0.03146634,0.03129911,0.03146634,53240.60963092,2020-10-19T01:00:00,1670.20941015
0.031343,0.031343,0.031094,0.03124872,55860.33295867,2020-10-19T02:00:00,1742.84665701
0.0312271,0.0312271,0.03080001,0.03080001,291379.97890295,2020-10-19T03:00:00,9007.23584613
0.03080002,0.03085203,0.030784,0.03085203,316769.79509835,2020-10-19T04:00:00,9760.06760854
0.03085096,0.030884,0.03071601,0.03071601,125619.23456948,2020-10-19T05:00:00,3867.34663744
0.03070039,0.03070039,0.0307003,0.0307003,3894.12088094,2020-10-19T06:00:00,119.55074555
0.03086601,0.031,0.03086002,0.030951,13112.0,2020-10-19T07:00:00,405.602036
0.030898,0.030898,0.030898,0.030898,10000.0,2020-10-19T08:00:00,308.98
0.0309775,0.03108495,0.0309775,0.03108495,2902.64242987,2020-10-19T09:00:00,90.0609058
0.03094802,0.03094802,0.03085068,0.03085068,85304.92883377,2020-10-19T10:00:00,2639.92368915
0.03085068,0.03085068,0.03085068,0.03085068,0.0,2020-10-19T11:00:00,0.0
0.03108906,0.031186,0.03108906,0.03117562,19710.354,2020-10-19T12:00:00,614.55774156
0.03124618,0.0314,0.03106697,0.03132002,160281.1474441,2020-10-19T13:00:00,5012.25663103
0.03151362,0.031528,0.03151362,0.031528,31129.2,2020-10-19T14:00:00,981.26876627
0.03144354,0.03144354,0.03141446,0.03141446,10623.60912817,2020-10-19T15:00:00,333.76266785
0.03146092,0.03151548,0.03137727,0.03151548,1242.71945208,2020-10-19T16:00:00,39.10705421
0.0315101,0.031684,0.0315101,0.031684,88820.23330222,2020-10-19T17:00:00,2807.0154868
0.03167893,0.03167893,0.03158238,0.03158238,1618.58998585,2020-10-19T18:00:00,51.14981999
0.03160599,0.03175998,0.03160503,0.03163599,45871.88671419,2020-10-19T19:00:00,1452.25581112
0.0317245,0.03183625,0.03172449,0.03183625,807.70213612,2020-10-19T20:00:00,25.64639869
0.031727,0.03178293,0.03167301,0.03178293,106743.69822094,2020-10-19T21:00:00,3384.03693308
0.03175126,0.03175127,0.03164444,0.03166722,52971.15811937,2020-10-19T22:00:00,1678.53152277
0.03162141,0.03162141,0.03162141,0.03162141,1721.56781449,2020-10-19T23:00:00,54.4384017
0.03159401,0.03170421,0.03159401,0.03160228,18270.79393028,2020-10-20T00:00:00,577.58706403
0.03160803,0.03163159,0.03151264,0.03151264,1640.0,2020-10-20T01:00:00,51.74307697
0.03162198,0.03170469,0.03162198,0.03170469,65337.83934651,2020-10-20T02:00:00,2071.13620764
0.03181551,0.03193999,0.03181551,0.03193999,78280.0,2020-10-20T03:00:00,2495.25521517
0.03163403,0.03163403,0.031471,0.031471,295814.33567626,2020-10-20T04:00:00,9337.35070244
0.031424,0.031424,0.0314,0.0314,81567.7380373,2020-10-20T05:00:00,2561.46697436
0.0314259,0.0314259,0.031379,0.031379,22438.36317503,2020-10-20T06:00:00,704.41898063
0.03151,0.03151,0.03151,0.03151,10000.0,2020-10-20T07:00:00,315.1
0.031278,0.03132586,0.030938,0.030938,40232.53121162,2020-10-20T08:00:00,1251.35878427
0.03085852,0.03085852,0.03085852,0.03085852,330.0,2020-10-20T09:00:00,10.1833116
0.03089042,0.03093482,0.03086702,0.03088413,100190.19684891,2020-10-20T10:00:00,3095.88185705
0.03095602,0.031,0.03062787,0.031,153620.25093375,2020-10-20T11:00:00,4737.22111928
0.03061483,0.03061483,0.03061483,0.03061483,3626.64093036,2020-10-20T12:00:00,111.02899555
0.03059032,0.030625,0.03059032,0.030625,28662.18,2020-10-20T13:00:00,877.13205809
0.03070619,0.03072998,0.03069589,0.0307,16903.43296385,2020-10-20T14:00:00,519.01883157
0.03069399,0.030694,0.03052,0.03057096,246513.75659239,2020-10-20T15:00:00,7536.90256142
0.03055,0.03055,0.03026812,0.03026812,95498.29276198,2020-10-20T16:00:00,2900.29371343
0.03033655,0.03043,0.03022502,0.03043,112420.08140787,2020-10-20T17:00:00,3412.98656192
0.03022502,0.03022502,0.030197,0.030197,10109.04687845,2020-10-20T18:00:00,305.26594407
0.03015571,0.03015571,0.0301,0.0301,99134.9524391,2020-10-20T19:00:00,2988.08571996
0.0301,0.03026696,0.0301,0.03026696,76588.43332464,2020-10-20T20:00:00,2305.56178341
0.03022,0.03022,0.03017102,0.03017102,152400.0,2020-10-20T21:00:00,4598.56832834
0.03036194,0.03036194,0.03036194,0.03036194,830.0,2020-10-20T22:00:00,25.2004102
0.03042262,0.03042262,0.030226,0.030226,23383.2768083,2020-10-20T23:00:00,708.72797379
0.03020057,0.03053159,0.03020057,0.03053151,12800.16129032,2020-10-21T00:00:00,388.49193483
0.03055766,0.0307,0.03043812,0.03044901,304067.72699012,2020-10-21T01:00:00,9312.32999134
0.03048401,0.030586,0.03048401,0.030586,41909.05659025,2020-10-21T02:00:00,1279.82566787
0.030805,0.03106873,0.030805,0.03106873,232812.27847409,2020-10-21T03:00:00,7192.20040548
0.03095099,0.03103699,0.030948,0.030967,155758.551,2020-10-21T04:00:00,4822.96096731
0.03091801,0.030942,0.03087804,0.03093131,82287.00812801,2020-10-21T05:00:00,2542.87719859
0.030947,0.030947,0.0309212,0.03093131,29405.06784988,2020-10-21T06:00:00,909.51932919
0.03084801,0.03084801,0.030779,0.030779,98836.38554549,2020-10-21T07:00:00,3045.2539938
0.03068302,0.03068302,0.03055801,0.03055801,74811.798,2020-10-21T08:00:00,2291.37700095
0.03055801,0.03055801,0.03055801,0.03055801,0.0,2020-10-21T09:00:00,0.0
0.03078099,0.03078198,0.030757,0.030757,13547.23370175,2020-10-21T10:00:00,416.75769179
0.030688,0.030772,0.03059,0.030772,37775.81342556,2020-10-21T11:00:00,1158.02847227
0.030781,0.03094999,0.030781,0.03094999,170295.52200921,2020-10-21T12:00:00,5269.37102753
0.03100482,0.03100482,0.03081,0.03085702,11906.31491931,2020-10-21T13:00:00,367.19606619
0.031243,0.03149999,0.031243,0.03149999,119439.17672111,2020-10-21T14:00:00,3749.48074949
0.031408,0.031408,0.03126199,0.031324,157190.24606873,2020-10-21T15:00:00,4920.19168
0.03147699,0.03159004,0.03115654,0.031197,331394.08807018,2020-10-21T16:00:00,10406.69663065
0.03111822,0.03111999,0.03100002,0.031087,86697.53843339,2020-10-21T17:00:00,2693.46746213
0.03120198,0.03120198,0.031019,0.031019,28863.004597,2020-10-21T18:00:00,898.33109216
0.03114197,0.03129798,0.03114197,0.031239,35512.68304071,2020-10-21T19:00:00,1108.65314991
0.03124499,0.031549,0.03124499,0.031549,21955.53717022,2020-10-21T20:00:00,690.77180994
