Open,High,Low,Close,Volume,Base Value,Date (UTC),Time (UTC)
0.0785,0.07926963,0.07808414,0.07808414,41221.29817329,3242.03515926,2020-10-10,17:00:00
0.07808414,0.07808414,0.07808414,0.07808414,0.0,0.0,2020-10-10,18:00:00
0.07808414,0.07808414,0.07808414,0.07808414,0.0,0.0,2020-10-10,19:00:00
0.07809673,0.07809673,0.07809673,0.07809673,43.50415689,3.39753239,2020-10-10,20:00:00
0.07809673,0.07809673,0.07809673,0.07809673,0.0,0.0,2020-10-10,21:00:00
0.078,0.078,0.078,0.078,501.75511095,39.13689865,2020-10-10,22:00:00
0.07730553,0.07730553,0.07730553,0.07730553,3047.37451277,235.57890181,2020-10-10,23:00:00
0.07794372,0.07794373,0.0779353,0.0779353,16304.2878033,1270.80587479,2020-10-11,00:00:00
0.07686403,0.0769048,0.07686403,0.0769048,1582.73536044,121.70841922,2020-10-11,01:00:00
0.07696349,0.07837634,0.07696349,0.07837594,436.62692202,34.01325045,2020-10-11,02:00:00
0.07706151,0.07706151,0.07706151,0.07706151,13728.759,1057.95889896,2020-10-11,03:00:00
0.077109,0.077109,0.077109,0.077109,4495.0,346.604955,2020-10-11,04:00:00
0.077109,0.077109,0.077109,0.077109,0.0,0.0,2020-10-11,05:00:00
0.077109,0.077109,0.077109,0.077109,0.0,0.0,2020-10-11,06:00:00
0.07766485,0.07766485,0.07766485,0.07766485,17525.76981018,1361.13628344,2020-10-11,07:00:00
0.07766485,0.07766485,0.07766485,0.07766485,0.0,0.0,2020-10-11,08:00:00
0.07766485,0.07766485,0.07766485,0.07766485,0.0,0.0,2020-10-11,09:00:00
0.07766485,0.07766485,0.07766485,0.07766485,0.0,0.0,2020-10-11,10:00:00
0.07766485,0.07766485,0.07766485,0.07766485,0.0,0.0,2020-10-11,11:00:00
0.07766485,0.07766485,0.07766485,0.07766485,0.0,0.0,2020-10-11,12:00:00
0.07766485,0.07766485,0.07766485,0.07766485,0.0,0.0,2020-10-11,13:00:00
0.07766485,0.07766485,0.07766485,0.07766485,0.0,0.0,2020-10-11,14:00:00
0.07767505,0.07767516,0.07767505,0.07767516,9141.84473413,710.0940148,2020-10-11,15:00:00
0.07767516,0.07767516,0.07767516,0.07767516,0.0,0.0,2020-10-11,16:00:00
0.07837594,0.07837594,0.07800009,0.07800009,1636.1717919,127.81851262,2020-10-11,17:00:00
0.07878893,0.07878893,0.07878893,0.07878893,10630.15409375,837.53846677,2020-10-11,18:00:00
0.07878893,0.07878893,0.07878893,0.07878893,0.0,0.0,2020-10-11,19:00:00
0.07878893,0.07878893,0.07878893,0.07878893,0.0,0.0,2020-10-11,20:00:00
0.07878893,0.07878893,0.07878893,0.07878893,0.0,0.0,2020-10-11,21:00:00
0.07693956,0.07693956,0.07693956,0.07693956,612.02946598,47.08927781,2020-10-11,22:00:00
0.07754551,0.07754551,0.07754551,0.07754551,385.68045887,29.90778788,2020-10-11,23:00:00
0.07680656,0.07680656,0.07680656,0.07680656,3063.17093408,235.27162213,2020-10-12,00:00:00
0.07682952,0.07682952,0.07682952,0.07682952,251.77017,19.34338131,2020-10-12,01:00:00
0.07682952,0.07682952,0.07682952,0.07682952,0.0,0.0,2020-10-12,02:00:00
0.07801684,0.07801684,0.07801684,0.07801684,174.09743504,13.58253173,2020-10-12,03:00:00
0.07801684,0.07801684,0.07801684,0.07801684,0.0,0.0,2020-10-12,04:00:00
0.07801684,0.07801684,0.07801684,0.07801684,0.0,0.0,2020-10-12,05:00:00
0.07801684,0.07801684,0.07801684,0.07801684,0.0,0.0,2020-10-12,06:00:00
0.07801684,0.07801684,0.07801684,0.07801684,0.0,0.0,2020-10-12,07:00:00
0.07801684,0.07801684,0.07801684,0.07801684,0.0,0.0,2020-10-12,08:00:00
0.07801684,0.07801684,0.07801684,0.07801684,0.0,0.0,2020-10-12,09:00:00
0.077,0.077,0.0768,0.0768,2876.72826534,220.93881297,2020-10-12,10:00:00
0.0765,0.0765,0.07609858,0.07609858,4128.36382257,314.34636185,2020-10-12,11:00:00
0.07609858,0.07609858,0.07609858,0.07609858,6045.83477843,460.07944154,2020-10-12,12:00:00
0.07769803,0.0776982,0.07769803,0.0776982,15185.04532754,1179.84838688,2020-10-12,13:00:00
0.07830076,0.07839639,0.07830076,0.07839639,14651.00459194,1148.38495081,2020-10-12,14:00:00
0.0771703,0.0771703,0.0771703,0.0771703,87.48996,6.75162646,2020-10-12,15:00:00
0.07839618,0.07839618,0.07839598,0.07839598,1255.12481698,98.39694004,2020-10-12,16:00:00
0.07839598,0.07839598,0.07839598,0.07839598,0.0,0.0,2020-10-12,17:00:00
0.07753377,0.07753377,0.07753377,0.07753377,4260.47434084,330.33063763,2020-10-12,18:00:00
0.077574,0.077574,0.077574,0.077574,87.38501594,6.77880522,2020-10-12,19:00:00
0.077574,0.077574,0.077574,0.077574,0.0,0.0,2020-10-12,20:00:00
0.0784593,0.07878893,0.0784593,0.07846489,2051.46961426,161.45420508,2020-10-12,21:00:00
0.07846489,0.07846489,0.07846489,0.07846489,254.86557235,19.99799909,2020-10-12,22:00:00
