Epoch Time,Open,High,Low,Close,VWAP,Volume,Count,Date (UTC),Time (UTC)
1605988800,542.45,542.45,538.47,541.69,539.83,1799.43919461,580,2020-11-21,20:00:00
1605992400,541.68,544.78,537.31,544.31,540.70,1742.48934560,684,2020-11-21,21:00:00
1605996000,544.32,544.90,536.10,542.66,540.38,3823.79700633,890,2020-11-21,22:00:00
1605999600,542.91,553.50,540.04,552.55,547.77,7298.27488105,1488,2020-11-21,23:00:00
1606003200,552.57,561.98,544.46,550.78,555.17,10278.84909725,2666,2020-11-22,00:00:00
1606006800,550.90,554.65,536.85,542.01,545.28,8974.29010948,2086,2020-11-22,01:00:00
1606010400,542.00,550.52,541.44,549.00,546.99,2998.83362799,750,2020-11-22,02:00:00
1606014000,549.00,550.00,545.82,549.63,547.48,3546.06855861,570,2020-11-22,03:00:00
1606017600,549.42,549.76,544.75,547.54,546.66,1512.51426381,308,2020-11-22,04:00:00
1606021200,547.44,548.27,541.54,543.89,544.73,1373.43312254,393,2020-11-22,05:00:00
1606024800,543.47,545.03,538.12,543.68,541.47,1805.32419643,690,2020-11-22,06:00:00
1606028400,543.68,543.68,530.63,542.60,536.25,7793.33182782,1200,2020-11-22,07:00:00
1606032000,542.50,542.65,535.40,535.80,537.78,1745.94152083,491,2020-11-22,08:00:00
1606035600,535.76,545.00,534.23,544.37,537.45,4105.35188483,879,2020-11-22,09:00:00
1606039200,543.69,544.05,535.00,538.34,539.83,1800.87098259,871,2020-11-22,10:00:00
1606042800,538.19,538.84,512.00,522.96,523.83,13496.65537171,2636,2020-11-22,11:00:00
1606046400,522.48,529.98,519.95,527.16,525.74,5244.76707838,1173,2020-11-22,12:00:00
1606050000,527.28,534.74,525.15,533.13,530.60,2583.58101737,856,2020-11-22,13:00:00
1606053600,533.00,535.03,529.76,530.35,531.88,1625.36186585,552,2020-11-22,14:00:00
1606057200,530.67,534.99,529.88,534.78,532.53,910.68153520,403,2020-11-22,15:00:00
1606060800,534.89,555.53,533.05,553.60,548.21,8591.00260632,1963,2020-11-22,16:00:00
1606064400,553.51,555.63,548.51,553.64,552.34,5688.77767518,1135,2020-11-22,17:00:00
1606068000,553.26,568.78,553.26,563.14,563.08,11258.83862361,2273,2020-11-22,18:00:00
1606071600,563.16,574.80,563.16,573.72,569.50,9293.76981398,2271,2020-11-22,19:00:00
1606075200,573.69,576.15,561.56,567.57,570.36,9409.43298667,2200,2020-11-22,20:00:00
1606078800,568.46,575.80,563.50,573.91,570.57,3808.52191830,1164,2020-11-22,21:00:00
1606082400,573.53,581.82,570.45,574.34,577.20,5368.50112073,1726,2020-11-22,22:00:00
1606086000,574.36,574.36,555.60,561.48,565.04,7441.29035978,1894,2020-11-22,23:00:00
1606089600,560.88,568.88,551.11,552.75,558.46,6481.18558587,2004,2020-11-23,00:00:00
1606093200,552.75,562.75,550.62,560.38,557.25,5038.89782103,1337,2020-11-23,01:00:00
1606096800,560.86,564.93,559.14,560.80,562.69,1877.78209302,538,2020-11-23,02:00:00
1606100400,560.46,577.12,559.69,574.09,571.74,3826.81055801,1296,2020-11-23,03:00:00
1606104000,574.01,586.76,573.22,582.17,581.77,5271.05654987,1813,2020-11-23,04:00:00
1606107600,582.27,584.34,577.10,581.19,580.51,3410.70208753,952,2020-11-23,05:00:00
1606111200,580.92,586.57,573.93,585.99,579.09,4699.91364715,1046,2020-11-23,06:00:00
1606114800,585.99,587.82,579.39,581.14,582.66,3260.33457078,843,2020-11-23,07:00:00
1606118400,581.72,587.30,581.72,582.43,584.66,3451.51640378,898,2020-11-23,08:00:00
1606122000,582.61,593.60,581.22,592.85,588.98,7452.00173671,1521,2020-11-23,09:00:00
1606125600,593.13,597.30,588.55,596.00,593.54,4201.02484861,1361,2020-11-23,10:00:00
1606129200,596.47,597.89,590.01,591.63,594.28,5871.43205963,1293,2020-11-23,11:00:00
1606132800,591.63,595.74,583.96,594.96,590.33,6872.44220607,1421,2020-11-23,12:00:00
1606136400,594.90,600.70,577.71,599.95,590.37,15761.15352600,3144,2020-11-23,13:00:00
1606140000,599.95,609.00,596.17,600.12,601.94,19142.05531099,3582,2020-11-23,14:00:00
1606143600,600.12,601.46,587.01,590.63,593.96,13981.30936528,2778,2020-11-23,15:00:00
1606147200,592.00,597.00,582.48,596.97,590.95,8494.86719242,2038,2020-11-23,16:00:00
1606150800,596.39,601.94,594.27,597.41,597.96,4677.50392841,1370,2020-11-23,17:00:00
1606154400,597.37,598.38,591.53,593.61,594.79,3870.14478780,1028,2020-11-23,18:00:00
1606158000,593.68,598.28,590.25,598.28,595.35,2695.08734060,902,2020-11-23,19:00:00
1606161600,598.31,599.72,593.61,596.90,596.39,3102.32349063,862,2020-11-23,20:00:00
1606165200,596.89,608.73,593.74,606.14,602.84,6659.01398162,1798,2020-11-23,21:00:00
1606168800,606.05,611.58,601.30,610.34,606.93,7615.74302883,2002,2020-11-23,22:00:00
1606172400,610.50,610.80,602.45,609.09,606.30,5103.93876787,1461,2020-11-23,23:00:00
1606176000,609.01,612.86,600.58,612.01,606.30,4627.93089623,1387,2020-11-24,00:00:00
1606179600,611.40,621.40,610.01,617.78,617.26,10471.02782104,2265,2020-11-24,01:00:00
1606183200,617.75,619.56,611.94,612.51,616.04,4505.94908374,1355,2020-11-24,02:00:00
1606186800,612.51,617.13,612.21,614.57,615.12,2984.09794763,937,2020-11-24,03:00:00
1606190400,614.01,620.87,613.05,619.70,618.34,3104.76571507,912,2020-11-24,04:00:00
1606194000,619.01,619.01,613.50,614.46,615.60,4056.33038036,1127,2020-11-24,05:00:00
1606197600,614.46,614.46,590.00,608.79,602.54,22078.05884417,4680,2020-11-24,06:00:00
1606201200,608.80,612.51,603.75,605.65,607.92,4193.34902061,980,2020-11-24,07:00:00
1606204800,605.62,623.47,605.62,621.94,617.56,6241.01984540,1522,2020-11-24,08:00:00
1606208400,622.06,622.65,608.00,609.03,614.27,9286.23621129,2320,2020-11-24,09:00:00
1606212000,609.36,610.53,592.00,607.30,602.02,13909.27902282,2822,2020-11-24,10:00:00
1606215600,607.30,608.85,601.74,607.11,604.53,5692.98672457,998,2020-11-24,11:00:00
1606219200,607.09,607.12,592.84,598.00,599.10,9142.41286431,1779,2020-11-24,12:00:00
1606222800,597.93,606.46,594.40,604.82,600.39,5478.26786869,1229,2020-11-24,13:00:00
1606226400,604.67,606.34,601.00,602.01,603.83,3879.42151557,1149,2020-11-24,14:00:00
1606230000,602.49,608.20,601.30,608.01,604.05,3229.94277359,919,2020-11-24,15:00:00
1606233600,607.62,614.12,603.48,609.36,609.87,4798.34221865,1426,2020-11-24,16:00:00
1606237200,608.59,611.59,605.58,606.55,608.55,3166.58705091,1090,2020-11-24,17:00:00
1606240800,606.70,608.47,603.69,607.29,605.39,2440.93721466,926,2020-11-24,18:00:00
1606244400,607.29,610.88,607.25,607.81,609.37,2364.07022673,893,2020-11-24,19:00:00
1606248000,607.88,613.00,602.80,607.20,608.20,4908.89048183,1409,2020-11-24,20:00:00
1606251600,607.19,608.23,598.46,600.01,601.45,6652.90012182,1562,2020-11-24,21:00:00
1606255200,600.01,604.00,597.00,603.47,601.54,3504.29844751,853,2020-11-24,22:00:00
1606258800,603.48,605.97,602.64,605.28,604.51,2240.32136137,651,2020-11-24,23:00:00
1606262400,605.28,606.63,601.55,602.34,604.23,2495.05875562,814,2020-11-25,00:00:00
1606266000,602.33,605.31,602.16,605.01,604.58,1088.25229032,514,2020-11-25,01:00:00
1606269600,604.89,605.08,593.00,593.89,596.54,5410.09756838,1217,2020-11-25,02:00:00
1606273200,593.90,595.81,580.10,584.98,587.64,7909.12078462,1860,2020-11-25,03:00:00
1606276800,584.99,590.05,581.10,582.37,585.76,3210.08960272,966,2020-11-25,04:00:00
1606280400,582.32,590.36,580.00,589.72,584.07,3977.98271030,913,2020-11-25,05:00:00
1606284000,590.14,595.19,589.20,593.36,592.28,2685.16269984,720,2020-11-25,06:00:00
1606287600,592.10,597.40,590.16,593.20,594.38,2547.02987387,825,2020-11-25,07:00:00
1606291200,593.21,598.75,593.21,596.71,596.22,2531.18339689,701,2020-11-25,08:00:00
1606294800,596.38,597.40,594.24,595.90,595.25,1278.72908297,372,2020-11-25,09:00:00
1606298400,596.20,604.95,596.20,602.17,601.60,3453.65621314,870,2020-11-25,10:00:00
1606302000,602.16,603.17,599.76,601.52,601.31,1849.04976541,535,2020-11-25,11:00:00
1606305600,601.99,602.72,596.65,600.00,599.27,1359.64110087,538,2020-11-25,12:00:00
1606309200,600.01,603.99,591.00,593.84,596.92,3842.26201048,1200,2020-11-25,13:00:00
1606312800,593.86,596.79,591.29,596.50,594.04,2050.17086881,712,2020-11-25,14:00:00
1606316400,596.62,598.28,592.88,593.74,596.01,1562.28971534,601,2020-11-25,15:00:00
1606320000,594.20,597.48,586.39,587.91,589.60,8027.30338427,1331,2020-11-25,16:00:00
1606323600,587.80,590.38,583.61,590.38,587.59,3590.90366926,1080,2020-11-25,17:00:00
1606327200,590.39,593.36,589.38,591.54,591.76,1791.04934178,523,2020-11-25,18:00:00
1606330800,591.92,593.52,583.00,586.67,588.44,3834.60673734,965,2020-11-25,19:00:00
1606334400,586.33,589.15,574.63,581.67,579.29,8086.05295058,2051,2020-11-25,20:00:00
1606338000,581.13,584.64,576.00,578.78,581.88,5002.06932143,1068,2020-11-25,21:00:00
1606341600,578.50,579.70,563.17,569.66,571.30,10456.15456757,2626,2020-11-25,22:00:00
1606345200,569.70,574.39,554.00,569.52,564.22,8827.27549647,2575,2020-11-25,23:00:00
1606348800,569.30,577.43,563.26,575.53,573.80,10555.74063726,2173,2020-11-26,00:00:00
1606352400,575.81,576.03,568.14,570.13,571.02,2233.93421491,578,2020-11-26,01:00:00
1606356000,569.50,569.50,552.30,554.99,559.33,7860.61542874,1902,2020-11-26,02:00:00
1606359600,554.00,554.00,507.00,532.95,531.25,58439.70432245,9894,2020-11-26,03:00:00
1606363200,532.94,537.19,520.45,526.87,529.61,12390.44442531,2839,2020-11-26,04:00:00
1606366800,526.92,533.74,522.96,528.78,529.04,6170.58862973,1472,2020-11-26,05:00:00
1606370400,528.74,533.18,525.34,532.39,530.28,3545.00070752,1164,2020-11-26,06:00:00
1606374000,531.91,532.30,509.00,516.12,519.27,9270.92733360,2042,2020-11-26,07:00:00
1606377600,515.19,516.44,478.38,498.90,496.08,32649.73118794,7518,2020-11-26,08:00:00
1606381200,499.28,508.50,494.00,503.52,501.30,11806.03099543,2943,2020-11-26,09:00:00
1606384800,503.99,514.91,503.20,513.17,508.50,11019.43186286,1851,2020-11-26,10:00:00
1606388400,512.97,520.93,509.47,513.12,516.01,8592.50868083,1805,2020-11-26,11:00:00
1606392000,513.10,526.49,509.21,525.26,520.00,4895.61469926,1483,2020-11-26,12:00:00
1606395600,525.31,526.22,511.87,511.87,520.48,2587.50627568,850,2020-11-26,13:00:00
1606399200,512.88,516.23,499.38,502.88,508.57,7805.97814245,1827,2020-11-26,14:00:00
1606402800,502.40,519.24,501.27,508.01,512.61,5691.40055089,1405,2020-11-26,15:00:00
1606406400,507.88,512.28,494.17,497.26,503.21,8992.59506043,2056,2020-11-26,16:00:00
1606410000,497.29,497.29,482.16,496.12,490.09,13103.25308194,3315,2020-11-26,17:00:00
1606413600,495.94,503.00,492.96,494.86,497.23,7720.74095631,1549,2020-11-26,18:00:00
1606417200,494.96,504.36,488.46,500.75,495.25,8414.65600578,1766,2020-11-26,19:00:00
1606420800,500.91,524.99,500.91,524.20,516.37,12791.11550553,2616,2020-11-26,20:00:00
1606424400,523.83,524.21,512.59,513.66,519.22,8719.55846929,1570,2020-11-26,21:00:00
1606428000,514.34,523.23,513.31,521.60,519.44,3173.37125536,896,2020-11-26,22:00:00
1606431600,521.50,521.50,513.01,520.00,517.35,1831.60964230,617,2020-11-26,23:00:00
1606435200,520.29,530.49,515.86,529.16,525.24,4588.93383056,1705,2020-11-27,00:00:00
1606438800,529.47,530.99,525.09,526.37,529.15,4047.76365246,1011,2020-11-27,01:00:00
1606442400,526.69,528.86,516.28,517.02,522.16,2486.80262063,690,2020-11-27,02:00:00
1606446000,517.82,524.47,517.81,519.80,521.68,1899.37860938,475,2020-11-27,03:00:00
1606449600,519.99,525.17,519.11,520.55,521.92,1656.37578861,382,2020-11-27,04:00:00
1606453200,520.55,529.21,520.55,527.22,526.88,2351.97507171,573,2020-11-27,05:00:00
1606456800,527.20,527.51,523.68,526.01,525.11,2061.43581608,444,2020-11-27,06:00:00
1606460400,525.26,525.26,515.82,517.23,520.16,1867.08744771,651,2020-11-27,07:00:00
1606464000,517.25,517.90,503.15,508.18,509.10,5197.78242990,1598,2020-11-27,08:00:00
1606467600,509.20,515.48,502.16,504.05,509.26,2679.71724509,919,2020-11-27,09:00:00
1606471200,503.86,512.37,503.86,512.03,508.86,2189.40464271,598,2020-11-27,10:00:00
1606474800,511.87,511.87,504.75,506.83,507.62,1135.90194201,570,2020-11-27,11:00:00
1606478400,507.56,514.00,506.70,513.84,509.34,1374.75979914,465,2020-11-27,12:00:00
1606482000,513.85,516.23,511.15,511.71,513.87,5060.35709596,784,2020-11-27,13:00:00
1606485600,511.63,513.92,505.67,507.16,509.26,2957.53137397,838,2020-11-27,14:00:00
1606489200,507.54,508.32,493.44,496.72,501.20,18000.55045109,2294,2020-11-27,15:00:00
1606492800,496.27,507.13,494.10,507.00,503.23,5449.38991002,1218,2020-11-27,16:00:00
1606496400,507.02,507.02,502.33,504.48,504.73,6524.32822415,709,2020-11-27,17:00:00
1606500000,504.52,509.13,503.18,506.66,506.76,1344.05309846,619,2020-11-27,18:00:00
1606503600,506.51,508.74,504.79,507.28,506.90,1111.51519488,383,2020-11-27,19:00:00
1606507200,506.90,515.47,505.16,515.00,513.52,7602.66314384,995,2020-11-27,20:00:00
1606510800,514.99,516.56,510.67,515.87,514.09,2409.02880181,677,2020-11-27,21:00:00
1606514400,515.87,519.18,512.80,514.19,515.15,921.58323149,557,2020-11-27,22:00:00
1606518000,514.18,518.81,513.92,518.80,516.91,843.94537304,538,2020-11-27,23:00:00
1606521600,518.81,521.17,514.21,518.94,517.97,2113.44209695,1018,2020-11-28,00:00:00
1606525200,519.30,520.76,516.47,520.17,518.99,1549.80551429,579,2020-11-28,01:00:00
1606528800,520.16,520.16,513.46,513.46,516.62,1047.05570099,442,2020-11-28,02:00:00
1606532400,513.83,515.66,513.36,515.58,514.40,772.24892536,307,2020-11-28,03:00:00
1606536000,515.66,516.46,509.50,512.80,511.80,3519.89298957,674,2020-11-28,04:00:00
1606539600,513.03,513.62,510.45,513.10,512.34,1254.76216027,372,2020-11-28,05:00:00
1606543200,513.16,515.14,513.09,514.56,514.49,2281.75389319,386,2020-11-28,06:00:00
1606546800,515.12,516.00,513.83,514.14,515.01,2439.76545824,379,2020-11-28,07:00:00
1606550400,514.21,516.88,507.42,507.79,511.68,2331.93127411,578,2020-11-28,08:00:00
1606554000,507.96,511.00,507.10,510.00,509.04,697.40784541,299,2020-11-28,09:00:00
1606557600,510.06,518.96,509.80,517.02,516.40,3179.51480796,654,2020-11-28,10:00:00
1606561200,517.05,520.11,515.00,518.88,518.04,2120.28178596,570,2020-11-28,11:00:00
1606564800,519.36,520.43,516.38,517.76,519.08,992.87372640,412,2020-11-28,12:00:00
1606568400,517.79,529.38,517.09,529.09,526.14,7044.71437760,1354,2020-11-28,13:00:00
1606572000,528.89,530.25,524.66,527.47,527.81,4240.65429837,1313,2020-11-28,14:00:00
1606575600,527.47,534.36,526.07,534.36,529.70,3322.50402514,1018,2020-11-28,15:00:00
1606579200,534.35,543.29,534.34,539.23,538.93,9437.71626021,2415,2020-11-28,16:00:00
1606582800,539.42,542.30,535.22,541.83,538.69,4769.22185376,1391,2020-11-28,17:00:00
1606586400,542.30,545.98,541.38,543.53,544.11,3276.21360681,1025,2020-11-28,18:00:00
1606590000,543.53,547.28,540.56,546.64,544.21,2158.40445762,1108,2020-11-28,19:00:00
1606593600,546.98,548.50,541.15,542.22,545.58,6813.24781195,1292,2020-11-28,20:00:00
1606597200,541.58,543.92,541.30,543.92,542.42,964.68194929,419,2020-11-28,21:00:00
1606600800,543.92,547.27,541.44,543.33,543.87,2621.11341451,823,2020-11-28,22:00:00
1606604400,543.11,545.16,536.00,538.27,539.08,2877.50854986,727,2020-11-28,23:00:00
1606608000,538.01,540.21,532.50,537.52,536.48,3049.29500855,763,2020-11-29,00:00:00
1606611600,537.65,538.37,530.75,533.50,534.72,1597.91690916,873,2020-11-29,01:00:00
1606615200,533.61,541.15,532.19,540.88,537.63,1368.14389384,733,2020-11-29,02:00:00
1606618800,540.88,544.33,540.67,543.84,542.93,1485.25496870,436,2020-11-29,03:00:00
1606622400,543.84,543.84,539.16,539.59,541.67,947.77497328,282,2020-11-29,04:00:00
1606626000,539.59,542.20,538.50,541.52,539.97,1830.03854677,373,2020-11-29,05:00:00
1606629600,541.48,541.48,537.37,538.42,538.71,1646.36461544,303,2020-11-29,06:00:00
1606633200,538.42,542.88,535.51,541.56,537.76,4926.62523139,645,2020-11-29,07:00:00
1606636800,541.56,552.30,540.99,551.63,549.74,4569.86482329,1043,2020-11-29,08:00:00
1606640400,551.63,554.77,548.22,550.97,551.52,4867.11001489,793,2020-11-29,09:00:00
1606644000,551.01,555.69,549.16,555.40,553.00,3114.68336404,623,2020-11-29,10:00:00
1606647600,555.33,558.27,548.50,551.62,554.08,2821.91968774,740,2020-11-29,11:00:00
1606651200,551.75,553.69,547.22,551.42,550.15,1998.76279394,583,2020-11-29,12:00:00
1606654800,551.41,554.59,550.87,554.59,552.55,1770.77286090,574,2020-11-29,13:00:00
1606658400,554.60,556.97,552.87,552.91,555.04,1261.36476726,578,2020-11-29,14:00:00
1606662000,552.89,555.61,551.05,554.52,553.95,1365.74349054,518,2020-11-29,15:00:00
1606665600,554.53,557.80,548.79,554.34,551.96,2384.83823253,763,2020-11-29,16:00:00
1606669200,554.24,557.47,553.38,554.22,555.83,4632.89420699,731,2020-11-29,17:00:00
1606672800,554.21,554.58,551.70,554.53,552.91,626.33429317,286,2020-11-29,18:00:00
1606676400,554.54,555.00,551.64,551.79,552.84,1389.32147759,294,2020-11-29,19:00:00
1606680000,552.14,557.89,551.97,557.10,555.91,1275.03031195,398,2020-11-29,20:00:00
1606683600,557.45,569.86,557.43,567.62,565.22,8734.84335399,1777,2020-11-29,21:00:00
1606687200,567.74,573.23,562.83,571.01,567.32,8690.78320232,1456,2020-11-29,22:00:00
1606690800,571.20,576.90,571.20,576.22,574.62,5581.44755312,1190,2020-11-29,23:00:00
1606694400,576.45,592.78,576.45,587.82,584.74,14225.97818500,2635,2020-11-30,00:00:00
1606698000,588.10,593.05,583.67,588.08,587.83,2999.17135423,1277,2020-11-30,01:00:00
1606701600,587.80,589.51,585.32,586.54,587.73,3189.58085976,655,2020-11-30,02:00:00
1606705200,586.85,589.25,582.45,588.00,585.74,11522.95571652,1090,2020-11-30,03:00:00
1606708800,588.00,588.27,583.65,584.54,585.92,4667.98353255,664,2020-11-30,04:00:00
1606712400,584.95,587.80,582.32,582.72,585.27,5309.79046180,892,2020-11-30,05:00:00
1606716000,582.91,584.00,580.60,583.46,582.06,2279.05166579,548,2020-11-30,06:00:00
1606719600,583.67,588.15,583.22,585.68,586.17,2951.96193343,722,2020-11-30,07:00:00
1606723200,585.59,585.70,571.84,576.99,576.83,8022.44173696,1496,2020-11-30,08:00:00
1606726800,576.99,579.51,571.23,577.30,574.63,2294.35613483,834,2020-11-30,09:00:00
1606730400,577.00,583.57,576.06,580.95,580.98,2930.87668662,788,2020-11-30,10:00:00
1606734000,580.71,591.81,580.71,589.00,588.87,3963.91289882,1232,2020-11-30,11:00:00
1606737600,589.58,596.74,589.58,596.36,594.67,4337.59380704,1259,2020-11-30,12:00:00
1606741200,596.42,604.90,590.60,603.00,598.23,5824.14857750,1716,2020-11-30,13:00:00
1606744800,603.00,612.99,599.43,604.08,606.06,10469.74355593,2354,2020-11-30,14:00:00
1606748400,604.23,611.00,593.66,596.27,602.15,17656.21048876,3111,2020-11-30,15:00:00
1606752000,596.28,614.61,596.28,601.02,608.38,12180.57511906,2870,2020-11-30,16:00:00
1606755600,601.40,607.94,594.16,604.90,602.78,5120.79007747,1493,2020-11-30,17:00:00
1606759200,605.20,608.63,597.55,598.09,601.36,5534.33409764,1107,2020-11-30,18:00:00
1606762800,597.98,604.24,596.18,601.99,600.83,2291.11248900,789,2020-11-30,19:00:00
1606766400,602.00,606.67,599.39,606.05,604.11,2715.75975281,858,2020-11-30,20:00:00
1606770000,606.05,609.20,604.69,605.62,607.35,2511.22983985,814,2020-11-30,21:00:00
1606773600,605.57,610.56,602.42,610.25,605.57,2214.80749034,771,2020-11-30,22:00:00
1606777200,610.60,617.37,608.53,616.65,613.40,8365.99587700,1807,2020-11-30,23:00:00
1606780800,616.84,617.92,603.28,605.82,609.47,5298.79285154,1218,2020-12-01,00:00:00
1606784400,605.81,611.94,603.27,611.26,606.68,2645.87342249,809,2020-12-01,01:00:00
1606788000,611.16,611.90,607.73,611.20,609.93,3098.51299818,669,2020-12-01,02:00:00
1606791600,611.20,611.20,604.16,605.07,607.40,1687.40673476,532,2020-12-01,03:00:00
1606795200,605.10,608.29,601.05,603.17,604.20,2891.72669257,559,2020-12-01,04:00:00
1606798800,603.50,608.38,601.76,608.22,606.01,1150.89480235,431,2020-12-01,05:00:00
1606802400,608.22,611.86,605.51,605.95,608.47,1843.85111211,563,2020-12-01,06:00:00
1606806000,605.96,611.54,605.07,611.49,609.38,2549.81292143,703,2020-12-01,07:00:00
1606809600,611.26,612.81,608.86,609.42,611.11,2437.94545644,933,2020-12-01,08:00:00
1606813200,609.42,614.70,609.23,614.70,610.96,1756.90740028,661,2020-12-01,09:00:00
1606816800,614.70,629.62,614.69,628.07,624.95,14306.41714043,2500,2020-12-01,10:00:00
1606820400,628.19,636.58,602.27,615.57,619.39,22994.32156571,4480,2020-12-01,11:00:00
1606824000,616.39,617.38,555.71,577.04,585.39,46646.22512549,8554,2020-12-01,12:00:00
1606827600,576.86,595.35,564.77,589.50,580.22,15492.49663510,3389,2020-12-01,13:00:00
1606831200,589.50,613.81,583.00,611.21,603.24,14301.68811567,2461,2020-12-01,14:00:00
1606834800,611.21,619.49,596.79,604.63,610.47,13170.06703379,2503,2020-12-01,15:00:00
1606838400,604.56,609.10,587.44,594.43,595.12,11915.92432287,1982,2020-12-01,16:00:00
1606842000,594.03,596.94,583.00,596.40,590.01,6672.72767968,1681,2020-12-01,17:00:00
1606845600,596.59,596.59,588.41,588.67,591.04,3905.85436664,988,2020-12-01,18:00:00
1606849200,588.69,601.85,588.69,600.15,596.00,3189.38505491,902,2020-12-01,19:00:00
1606852800,600.01,601.77,590.52,594.10,596.16,3289.30870359,798,2020-12-01,20:00:00
1606856400,594.07,599.64,593.03,595.60,595.95,1798.74347543,698,2020-12-01,21:00:00
1606860000,595.60,601.53,589.28,591.90,594.92,3875.70954141,1108,2020-12-01,22:00:00
1606863600,591.33,591.33,583.61,586.38,587.36,5211.81098294,972,2020-12-01,23:00:00
1606867200,586.01,594.91,575.20,593.59,586.62,5918.48262116,1876,2020-12-02,00:00:00
1606870800,593.29,596.98,589.79,594.07,594.08,2230.77399130,623,2020-12-02,01:00:00
1606874400,594.32,594.46,585.94,588.06,590.06,1963.18340234,655,2020-12-02,02:00:00
1606878000,587.53,591.30,582.99,584.76,586.68,2043.56636505,628,2020-12-02,03:00:00
1606881600,585.49,588.87,577.55,583.24,581.21,3873.25728915,938,2020-12-02,04:00:00
1606885200,582.90,586.00,578.00,586.00,582.52,1905.90182776,607,2020-12-02,05:00:00
1606888800,586.00,593.00,584.72,593.00,588.71,3584.47278224,1077,2020-12-02,06:00:00
1606892400,593.00,598.95,590.05,598.45,594.58,2813.29829109,842,2020-12-02,07:00:00
1606896000,598.31,601.74,595.00,596.07,597.71,1960.56988958,735,2020-12-02,08:00:00
1606899600,596.08,605.34,594.86,596.76,598.88,2473.68238583,856,2020-12-02,09:00:00
1606903200,595.83,599.48,593.34,598.50,597.40,1772.36182555,453,2020-12-02,10:00:00
1606906800,598.50,601.99,595.90,599.24,599.38,862.95460186,469,2020-12-02,11:00:00
1606910400,598.31,598.31,589.15,593.40,592.37,4197.51384070,924,2020-12-02,12:00:00
1606914000,593.60,598.98,592.20,593.41,595.95,2841.71351367,707,2020-12-02,13:00:00
1606917600,593.40,597.14,590.28,591.50,593.37,1601.62221443,643,2020-12-02,14:00:00
1606921200,591.00,592.72,585.98,589.11,588.51,2754.40626471,873,2020-12-02,15:00:00
1606924800,589.45,591.74,584.52,585.04,587.27,3537.41659338,866,2020-12-02,16:00:00
1606928400,585.01,589.42,584.26,589.42,587.10,1061.87288395,547,2020-12-02,17:00:00
1606932000,589.26,597.08,588.35,594.50,594.79,2590.05986683,824,2020-12-02,18:00:00
1606935600,594.51,597.88,592.87,596.67,595.68,901.51994708,481,2020-12-02,19:00:00
1606939200,596.67,599.58,595.60,596.69,598.18,2563.48778669,788,2020-12-02,20:00:00
1606942800,596.86,598.82,595.01,598.42,596.48,1512.19388465,427,2020-12-02,21:00:00
1606946400,598.04,603.20,596.88,597.94,601.07,5448.05557381,985,2020-12-02,22:00:00
1606950000,596.88,600.83,596.34,597.74,598.97,1385.72921784,459,2020-12-02,23:00:00
1606953600,597.50,600.16,595.54,596.84,597.73,2113.00526289,535,2020-12-03,00:00:00
1606957200,596.84,596.84,589.32,592.18,591.87,3441.36001742,1322,2020-12-03,01:00:00
1606960800,592.32,594.50,591.14,593.12,593.34,1689.34313499,488,2020-12-03,02:00:00
1606964400,592.95,598.26,592.95,596.21,595.67,1932.03797681,429,2020-12-03,03:00:00
1606968000,596.20,598.01,593.28,593.28,595.02,990.82900652,285,2020-12-03,04:00:00
1606971600,593.13,595.70,586.24,588.29,589.70,3236.60204040,611,2020-12-03,05:00:00
1606975200,588.00,591.68,586.72,590.18,590.09,1112.93692920,363,2020-12-03,06:00:00
1606978800,590.83,599.27,588.00,598.38,595.15,1677.61393101,696,2020-12-03,07:00:00
1606982400,598.82,608.50,595.75,605.57,604.23,6170.68508988,1264,2020-12-03,08:00:00
1606986000,605.71,608.07,600.00,606.43,604.31,4639.54904866,927,2020-12-03,09:00:00
1606989600,606.44,615.23,604.62,613.25,611.87,5128.12464343,1223,2020-12-03,10:00:00
1606993200,613.22,615.93,610.17,613.76,612.65,2167.64358689,760,2020-12-03,11:00:00
1606996800,613.77,614.83,606.08,610.07,609.50,1501.56273308,552,2020-12-03,12:00:00
1607000400,609.86,613.45,608.00,609.81,610.66,1553.36851420,561,2020-12-03,13:00:00
1607004000,609.54,614.05,609.46,611.10,612.18,2352.61170034,684,2020-12-03,14:00:00
1607007600,611.10,620.00,610.00,618.85,615.45,3977.88061642,1043,2020-12-03,15:00:00
1607011200,618.85,624.53,608.90,614.87,616.23,8075.50299796,1867,2020-12-03,16:00:00
1607014800,614.75,615.89,610.00,613.01,612.39,2072.60638519,503,2020-12-03,17:00:00
1607018400,613.17,616.00,613.17,614.44,614.90,2075.62239786,481,2020-12-03,18:00:00
1607022000,614.56,614.57,611.38,614.09,612.70,1261.07165962,399,2020-12-03,19:00:00
1607025600,613.94,614.78,610.87,611.40,613.12,1624.69941141,470,2020-12-03,20:00:00
1607029200,611.40,616.40,611.05,615.43,614.01,2786.65292156,578,2020-12-03,21:00:00
1607032800,615.43,617.25,614.19,616.71,615.81,2282.34007392,478,2020-12-03,22:00:00
1607036400,616.70,619.45,616.16,616.57,617.95,1706.84424220,557,2020-12-03,23:00:00
1607040000,616.57,620.57,613.30,618.03,616.45,4358.69489405,1188,2020-12-04,00:00:00
1607043600,618.03,618.60,611.24,611.89,614.08,1829.95236663,607,2020-12-04,01:00:00
