Epoch Time,Open,High,Low,Close,VWAP,Volume,Count,Date (UTC),Time (UTC)
1605182400,0.20218,0.20241,0.20180,0.20180,0.20204,32178.20753666,9,2020-11-12,12:00:00
1605186000,0.20087,0.20088,0.19810,0.19815,0.19900,60402.17970179,14,2020-11-12,13:00:00
1605189600,0.19863,0.19933,0.19745,0.19801,0.19886,81651.33826881,16,2020-11-12,14:00:00
1605193200,0.19801,0.19824,0.19801,0.19824,0.19814,5980.44695124,5,2020-11-12,15:00:00
1605196800,0.19805,0.19805,0.19518,0.19518,0.19634,10551.14897205,18,2020-11-12,16:00:00
1605200400,0.19534,0.19583,0.19485,0.19492,0.19497,27201.08663625,11,2020-11-12,17:00:00
1605204000,0.19452,0.19492,0.19452,0.19489,0.19489,13517.02386734,6,2020-11-12,18:00:00
1605207600,0.19531,0.19539,0.19463,0.19509,0.19509,44638.70839356,25,2020-11-12,19:00:00
1605211200,0.19638,0.19676,0.19638,0.19676,0.19666,2293.47750776,3,2020-11-12,20:00:00
1605214800,0.19653,0.19681,0.19653,0.19681,0.19659,11180.00000000,4,2020-11-12,21:00:00
1605218400,0.19701,0.19701,0.19697,0.19701,0.19699,4661.58840000,4,2020-11-12,22:00:00
1605222000,0.19617,0.19617,0.19522,0.19530,0.19537,22274.45428350,8,2020-11-12,23:00:00
1605225600,0.19550,0.19709,0.19550,0.19709,0.19633,1833.20130153,3,2020-11-13,00:00:00
1605229200,0.19709,0.19814,0.19709,0.19734,0.19727,10593.32798144,3,2020-11-13,01:00:00
1605232800,0.19808,0.19808,0.19808,0.19808,0.19808,3790.00000000,1,2020-11-13,02:00:00
1605236400,0.19808,0.19833,0.19808,0.19833,0.19831,1509.94797042,3,2020-11-13,03:00:00
1605240000,0.19808,0.19808,0.19783,0.19783,0.19786,1590.00000000,2,2020-11-13,04:00:00
1605243600,0.19681,0.19698,0.19681,0.19698,0.19684,36800.00000000,7,2020-11-13,05:00:00
1605247200,0.19726,0.19800,0.19717,0.19800,0.19749,50800.00000000,11,2020-11-13,06:00:00
1605250800,0.19808,0.19808,0.19706,0.19706,0.19774,55184.34037308,19,2020-11-13,07:00:00
1605254400,0.20058,0.20100,0.19930,0.20100,0.19999,33954.15993616,15,2020-11-13,08:00:00
1605258000,0.20100,0.20100,0.20100,0.20100,0.00000,0.00000000,0,2020-11-13,09:00:00
1605261600,0.20066,0.20066,0.19950,0.20060,0.19976,19470.67235966,5,2020-11-13,10:00:00
1605265200,0.20082,0.20101,0.20082,0.20101,0.20087,3520.61934960,2,2020-11-13,11:00:00
1605268800,0.20101,0.20101,0.20101,0.20101,0.00000,0.00000000,0,2020-11-13,12:00:00
1605272400,0.20145,0.20194,0.20145,0.20194,0.20152,11600.00000000,3,2020-11-13,13:00:00
1605276000,0.20337,0.20361,0.20155,0.20250,0.20225,9723.18801659,5,2020-11-13,14:00:00
1605279600,0.20250,0.20250,0.20250,0.20250,0.00000,0.00000000,0,2020-11-13,15:00:00
1605283200,0.20260,0.20372,0.20185,0.20361,0.20268,5803.20258617,5,2020-11-13,16:00:00
1605286800,0.20276,0.20276,0.20276,0.20276,0.20276,5140.00000000,1,2020-11-13,17:00:00
1605290400,0.20269,0.20269,0.20269,0.20269,0.20269,789.71975731,1,2020-11-13,18:00:00
1605294000,0.20236,0.20236,0.20236,0.20236,0.20236,198.50248310,4,2020-11-13,19:00:00
1605297600,0.20271,0.20272,0.20231,0.20231,0.20247,6492.35124805,5,2020-11-13,20:00:00
1605301200,0.20237,0.20241,0.20237,0.20241,0.20237,7854.36920841,2,2020-11-13,21:00:00
1605304800,0.20237,0.20264,0.20230,0.20230,0.20239,24783.25866916,9,2020-11-13,22:00:00
1605308400,0.20230,0.20230,0.20230,0.20230,0.00000,0.00000000,0,2020-11-13,23:00:00
1605312000,0.20155,0.20242,0.20155,0.20201,0.20212,14320.11227117,7,2020-11-14,00:00:00
1605315600,0.20136,0.20300,0.20136,0.20186,0.20161,11956.34510121,12,2020-11-14,01:00:00
1605319200,0.20186,0.20186,0.20186,0.20186,0.00000,0.00000000,0,2020-11-14,02:00:00
1605322800,0.20356,0.20393,0.20342,0.20393,0.20373,10524.14137048,7,2020-11-14,03:00:00
1605326400,0.20300,0.20300,0.20261,0.20270,0.20273,10870.78154382,9,2020-11-14,04:00:00
1605330000,0.20269,0.20281,0.20269,0.20281,0.20279,14456.00000000,7,2020-11-14,05:00:00
1605333600,0.20308,0.20308,0.20308,0.20308,0.20308,1365.00000000,1,2020-11-14,06:00:00
1605337200,0.20053,0.20053,0.20001,0.20001,0.20011,7848.75108442,9,2020-11-14,07:00:00
1605340800,0.19973,0.19973,0.19730,0.19814,0.19866,26826.46350484,24,2020-11-14,08:00:00
1605344400,0.19706,0.19706,0.19445,0.19519,0.19618,15200.42980959,26,2020-11-14,09:00:00
1605348000,0.19532,0.19617,0.19512,0.19512,0.19531,14516.22326548,4,2020-11-14,10:00:00
