0,1,2,3,4,5,6,7
2020-11-10 13:00:00,0.079628,0.079797,0.079467,0.079761,0.079580,199935.41885285,21
2020-11-10 14:00:00,0.079932,0.080007,0.079631,0.079708,0.079678,167953.44598204,22
2020-11-10 15:00:00,0.079869,0.080021,0.079869,0.079962,0.079976,37232.27599118,15
2020-11-10 16:00:00,0.079907,0.080023,0.079882,0.079999,0.079995,7034.37006900,5
2020-11-10 17:00:00,0.080068,0.080500,0.080054,0.080388,0.080155,81020.39461019,16
2020-11-10 18:00:00,0.080147,0.080147,0.079818,0.079818,0.079842,8866.66662416,6
2020-11-10 19:00:00,0.079801,0.081414,0.079724,0.081414,0.080590,89417.00549571,38
2020-11-10 20:00:00,0.081275,0.081351,0.080961,0.080962,0.081167,25914.61273455,18
2020-11-10 21:00:00,0.081225,0.081366,0.080675,0.080675,0.081210,49098.25245892,12
2020-11-10 22:00:00,0.080804,0.080804,0.080697,0.080697,0.080732,16477.37744346,9
2020-11-10 23:00:00,0.080773,0.080773,0.080340,0.080460,0.080618,47282.70987305,16
2020-11-11 00:00:00,0.080488,0.080488,0.080210,0.080428,0.080299,21429.58007792,7
2020-11-11 01:00:00,0.080460,0.080606,0.080460,0.080601,0.080600,50870.23603438,8
2020-11-11 02:00:00,0.080403,0.080817,0.080403,0.080817,0.080577,17290.84582383,3
2020-11-11 03:00:00,0.081020,0.081207,0.080926,0.080926,0.081064,101414.04851902,15
2020-11-11 04:00:00,0.080968,0.081315,0.080330,0.080330,0.080879,35892.60444282,8
2020-11-11 05:00:00,0.080560,0.080948,0.080557,0.080898,0.080587,44368.75565673,11
2020-11-11 06:00:00,0.080920,0.080980,0.080720,0.080720,0.080948,98132.29899591,17
2020-11-11 07:00:00,0.080706,0.080930,0.080706,0.080930,0.080857,153539.20035330,19
2020-11-11 08:00:00,0.080793,0.081003,0.080372,0.080446,0.080640,817149.03346114,61
2020-11-11 09:00:00,0.080387,0.080906,0.080387,0.080800,0.080664,1052311.79393720,90
2020-11-11 10:00:00,0.080848,0.081300,0.080770,0.081300,0.081013,1759223.02639665,211
2020-11-11 11:00:00,0.081378,0.082257,0.081342,0.081991,0.081718,236495.02526747,64
2020-11-11 12:00:00,0.081627,0.082109,0.081626,0.082100,0.081984,59002.31486870,24
