Epoch Time,Open,High,Low,Close,Volume,Date (UTC),Time (UTC)
1606798800000,19363.98,19507.42,19309.09,19495.57,19.5043293153,2020-12-01,05:00:00
1606795200000,19437.03,19538.25,19363.98,19363.98,49.739053103,2020-12-01,04:00:00
1606791600000,19689.34,19689.34,19360.0,19437.03,67.3999138172,2020-12-01,03:00:00
1606788000000,19620.5,19715.78,19564.45,19689.34,100.4717980047,2020-12-01,02:00:00
1606784400000,19596.03,19652.62,19452.95,19620.5,84.6117379345,2020-12-01,01:00:00
1606780800000,19715.93,19735.18,19496.69,19596.03,115.0972172104,2020-12-01,00:00:00
1606777200000,19503.87,19760.8,19458.64,19715.93,178.8412486394,2020-11-30,23:00:00
1606773600000,19384.15,19503.87,19257.14,19503.87,175.128149177,2020-11-30,22:00:00
1606770000000,19443.46,19530.69,19343.18,19384.15,91.053765002,2020-11-30,21:00:00
1606766400000,19258.35,19495.24,19178.74,19443.46,121.7590558148,2020-11-30,20:00:00
1606762800000,19189.3,19311.0,19100.67,19258.35,92.4800270127,2020-11-30,19:00:00
1606759200000,19400.85,19472.03,19163.21,19189.3,127.9594949603,2020-11-30,18:00:00
1606755600000,19181.08,19472.72,19000.0,19400.85,148.736998377,2020-11-30,17:00:00
1606752000000,19300.0,19569.38,19121.72,19181.08,132.1404477507,2020-11-30,16:00:00
1606748400000,19502.27,19883.33,19180.0,19300.0,508.2439525943,2020-11-30,15:00:00
1606744800000,19191.37,19814.02,19171.16,19502.27,727.2172808477,2020-11-30,14:00:00
1606741200000,18850.73,19236.31,18815.01,19191.37,422.9435236696,2020-11-30,13:00:00
1606737600000,18623.61,18850.73,18621.82,18850.73,92.0947830383,2020-11-30,12:00:00
1606734000000,18520.9,18673.96,18516.34,18623.61,27.4755133222,2020-11-30,11:00:00
1606730400000,18486.37,18596.56,18458.98,18520.9,12.1000240884,2020-11-30,10:00:00
1606726800000,18481.83,18518.29,18350.49,18486.37,31.2989012738,2020-11-30,09:00:00
1606723200000,18642.38,18642.58,18404.52,18481.83,59.0583469502,2020-11-30,08:00:00
1606719600000,18551.43,18691.81,18541.04,18642.38,41.0712421864,2020-11-30,07:00:00
1606716000000,18539.42,18580.0,18504.1,18551.43,67.764147625,2020-11-30,06:00:00
1606712400000,18545.08,18637.01,18505.64,18539.42,27.6258589483,2020-11-30,05:00:00
1606708800000,18600.0,18631.25,18473.31,18545.08,40.4586250901,2020-11-30,04:00:00
1606705200000,18529.73,18600.0,18455.26,18600.0,51.3304438279,2020-11-30,03:00:00
1606701600000,18502.63,18564.32,18452.74,18529.73,46.6008317369,2020-11-30,02:00:00
1606698000000,18452.53,18589.42,18365.69,18502.63,126.802874069,2020-11-30,01:00:00
1606694400000,18201.0,18500.0,18201.0,18452.53,125.1893361188,2020-11-30,00:00:00
1606690800000,18158.11,18249.89,18154.01,18201.0,20.8027704853,2020-11-29,23:00:00
1606687200000,18270.0,18283.43,18100.0,18158.11,47.2602836628,2020-11-29,22:00:00
1606683600000,18218.68,18359.55,18218.68,18270.0,62.3592516378,2020-11-29,21:00:00
1606680000000,18058.04,18229.35,18048.97,18218.68,93.6617789287,2020-11-29,20:00:00
1606676400000,18137.95,18147.19,18030.41,18058.04,19.9961231879,2020-11-29,19:00:00
1606672800000,18116.34,18147.92,18061.67,18137.95,37.4173575203,2020-11-29,18:00:00
1606669200000,18108.11,18160.64,18078.17,18116.34,68.852177523,2020-11-29,17:00:00
1606665600000,18131.72,18166.29,17950.0,18108.11,26.5129706494,2020-11-29,16:00:00
1606662000000,18065.57,18160.73,17993.04,18131.72,31.4839523878,2020-11-29,15:00:00
1606658400000,18092.1,18200.0,18050.72,18065.57,40.7668261043,2020-11-29,14:00:00
1606654800000,18040.53,18125.3,18024.49,18092.1,55.0060733756,2020-11-29,13:00:00
1606651200000,18109.45,18143.33,17925.64,18040.53,23.1388862603,2020-11-29,12:00:00
1606647600000,18202.77,18244.19,18025.47,18109.45,47.6150645391,2020-11-29,11:00:00
1606644000000,18109.63,18223.43,18054.15,18202.77,32.5906860724,2020-11-29,10:00:00
1606640400000,18158.0,18219.43,18076.18,18109.63,29.3003147309,2020-11-29,09:00:00
1606636800000,17856.68,18158.0,17825.9,18158.0,77.6054236056,2020-11-29,08:00:00
1606633200000,17754.19,17865.99,17691.53,17856.68,20.4383547335,2020-11-29,07:00:00
1606629600000,17815.08,17815.08,17731.29,17754.19,10.2974222213,2020-11-29,06:00:00
1606626000000,17786.63,17855.12,17765.56,17815.08,10.2219951271,2020-11-29,05:00:00
1606622400000,17910.0,17910.0,17776.35,17786.63,33.5564268931,2020-11-29,04:00:00
1606618800000,17764.6,17910.01,17749.97,17910.0,35.6597063589,2020-11-29,03:00:00
1606615200000,17590.48,17769.55,17561.15,17764.6,92.5207688819,2020-11-29,02:00:00
1606611600000,17674.37,17684.8,17550.0,17590.48,35.8527397138,2020-11-29,01:00:00
1606608000000,17745.59,17784.58,17545.64,17674.37,54.9943483024,2020-11-29,00:00:00
1606604400000,17785.01,17827.07,17686.85,17745.59,34.1939932991,2020-11-28,23:00:00
1606600800000,17778.98,17860.23,17665.97,17785.01,113.839290844,2020-11-28,22:00:00
1606597200000,17705.54,17779.42,17694.42,17778.98,26.3188358903,2020-11-28,21:00:00
1606593600000,17843.81,17902.78,17700.0,17705.54,141.6797003415,2020-11-28,20:00:00
1606590000000,17755.95,17862.26,17693.0,17843.81,56.5602421746,2020-11-28,19:00:00
1606586400000,17771.13,17793.23,17679.42,17755.95,69.3902153184,2020-11-28,18:00:00
1606582800000,17741.66,17773.67,17608.0,17771.13,159.1964127283,2020-11-28,17:00:00
